product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,net_income_clean,revenue_clean,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
IV CANNULA G.24 INTROCAN B BRAUN,4.0,17000.0,6400.0,1,1,0,6400.0,17000.0,948,0.376471,0.000105,0.942911,B,ABC/Pareto using total_trade_price revenue,draft
STETHOSCOPE CLASSIC III ADULT (LITTMAN),2.0,17000.0,16990.0,1,1,0,16990.0,17000.0,949,0.999412,0.000105,0.943015,B,ABC/Pareto using total_trade_price revenue,draft
EMERGENCY CART STAINLESS WITH DRAWER,1.0,17000.0,600.0,1,1,0,600.0,17000.0,950,0.035294,0.000105,0.94312,B,ABC/Pareto using total_trade_price revenue,draft
MICROTAINER LAVENDER TOP 0.5ML,32.0,16960.0,6360.0,2,2,0,0.0,0.0,951,0.0,0.000104,0.943224,B,ABC/Pareto using total_trade_price revenue,draft
AMOLTEX 2MG/5ML,611.0,16958.0,16958.0,24,20,0,280.0,280.0,952,1.0,0.000104,0.943328,B,ABC/Pareto using total_trade_price revenue,draft
XRAY FILM 10X12 (FUJI),6.0,16860.0,1448.0,4,2,0,1448.0,16860.0,953,0.085884,0.000104,0.943432,B,ABC/Pareto using total_trade_price revenue,draft
AWANAY FORTE 500MG,59.0,16825.0,16825.0,6,3,0,0.0,0.0,954,0.0,0.000103,0.943535,B,ABC/Pareto using total_trade_price revenue,draft
OPRA-40 40MG,37.0,16816.5,16816.5,9,6,0,0.0,0.0,955,0.0,0.000103,0.943639,B,ABC/Pareto using total_trade_price revenue,draft
CYFROX 500MG,109.38,16802.2,12879.0,16,13,0,1450.0,5600.0,956,0.258929,0.000103,0.943742,B,ABC/Pareto using total_trade_price revenue,draft
MULTIVITA,301.0,16802.0,16730.4,14,7,0,522.4,750.0,957,0.696533,0.000103,0.943845,B,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 5CC - TERUMO,28.0,16800.0,16156.0,1,1,0,16156.0,16800.0,958,0.961667,0.000103,0.943948,B,ABC/Pareto using total_trade_price revenue,draft
ALCOHOL ADAMSON ISOPROPYL 70%,400.0,16800.0,16800.0,1,1,0,0.0,0.0,959,0.0,0.000103,0.944052,B,ABC/Pareto using total_trade_price revenue,draft
SANOVIZ OB PLUS,32.0,16800.0,17325.0,6,5,0,0.0,0.0,960,0.0,0.000103,0.944155,B,ABC/Pareto using total_trade_price revenue,draft
DEXTROSE PLAIN LACTATED RINGERS PLR 1000ML (EUROMED),240.0,16800.0,5510.4,1,1,0,5510.4,16800.0,961,0.328,0.000103,0.944258,B,ABC/Pareto using total_trade_price revenue,draft
AUTOMATIC BIOPSY NEEDLE G14 X 10CM (CURWAY) 5'S,1.0,16791.0,16699.0,1,1,0,16699.0,16791.0,962,0.994521,0.000103,0.944361,B,ABC/Pareto using total_trade_price revenue,draft
CENDALEX 100MG/ML DROPS,511.0,16782.1,17746.0,35,22,0,0.0,0.0,963,0.0,0.000103,0.944465,B,ABC/Pareto using total_trade_price revenue,draft
DULXATIVE,46.0,16698.0,4004.0,6,4,0,4004.0,16698.0,964,0.239789,0.000103,0.944567,B,ABC/Pareto using total_trade_price revenue,draft
IMATET,25.0,16675.0,13665.0,3,3,0,6995.0,10005.0,965,0.69915,0.000103,0.94467,B,ABC/Pareto using total_trade_price revenue,draft
GREAT GLOVE - LARGE,52.0,16640.0,8320.0,1,1,0,8320.0,16640.0,966,0.5,0.000102,0.944772,B,ABC/Pareto using total_trade_price revenue,draft
REPAIRS - RESPICARE (TOCO SENSOR),1.0,16573.66,7926.34,1,1,0,7926.34,16573.66,967,0.478249,0.000102,0.944874,B,ABC/Pareto using total_trade_price revenue,draft
RESPI-SAPH 250MCG,50.15,16560.0,16560.0,6,5,0,0.0,0.0,968,0.0,0.000102,0.944976,B,ABC/Pareto using total_trade_price revenue,draft
NEEDLE TERUMO AGANI - 25G X 5/8 (16MM),57.0,16530.0,14478.0,2,1,0,5778.0,7830.0,969,0.737931,0.000102,0.945077,B,ABC/Pareto using total_trade_price revenue,draft
VAZI2R 80MG,56.0,16520.0,10637.0,7,5,0,9752.0,15635.0,970,0.623729,0.000102,0.945179,B,ABC/Pareto using total_trade_price revenue,draft
CONCRETE BUGGY,3.0,16500.0,10965.0,1,1,0,10965.0,16500.0,971,0.664545,0.000101,0.94528,B,ABC/Pareto using total_trade_price revenue,draft
TROPIN 1MG/ML IM/IV/SC,78.5,16485.0,16485.0,14,7,0,0.0,0.0,972,0.0,0.000101,0.945382,B,ABC/Pareto using total_trade_price revenue,draft
CATAMED 75MCG,42.0,16448.0,11038.0,8,8,0,4090.0,4820.0,973,0.848548,0.000101,0.945483,B,ABC/Pareto using total_trade_price revenue,draft
DULAX 3.35MG,173.0,16435.0,16435.0,8,3,0,0.0,0.0,974,0.0,0.000101,0.945584,B,ABC/Pareto using total_trade_price revenue,draft
BUFEN 200MG/ML,455.0,16418.5,16066.75,26,19,0,1136.25,1926.0,975,0.589953,0.000101,0.945685,B,ABC/Pareto using total_trade_price revenue,draft
SALMONELA TYPHI,2.0,16400.0,0.0,1,1,0,0.0,0.0,976,0.0,0.000101,0.945786,B,ABC/Pareto using total_trade_price revenue,draft
FEBULAS 40-40MG,78.0,16380.0,16312.8,6,6,0,562.8,630.0,977,0.893333,0.000101,0.945886,B,ABC/Pareto using total_trade_price revenue,draft
COTTON ROLL 400G (TENDERSOFT),109.0,16350.0,14415.0,4,3,0,14415.0,16350.0,978,0.881651,0.000101,0.945987,B,ABC/Pareto using total_trade_price revenue,draft
GIOCILLIN 1G,52.0,16342.04,16342.04,5,3,0,0.0,0.0,979,0.0,0.0001,0.946087,B,ABC/Pareto using total_trade_price revenue,draft
HAVIDONE - POVIDONE IODINE - 10%,34.0,16320.0,10560.0,4,4,0,0.0,0.0,980,0.0,0.0001,0.946188,B,ABC/Pareto using total_trade_price revenue,draft
BANDAGE SCISSOR SIZE 7'' (OLTEN),30.0,16320.0,12900.0,1,1,0,12900.0,16320.0,981,0.790441,0.0001,0.946288,B,ABC/Pareto using total_trade_price revenue,draft
SPINAL NEEDLE G25X90MM(ORMED),3.1238,16260.48,14214.41,5,2,1,2214.41,4260.48,982,0.519756,0.0001,0.946388,B,ABC/Pareto using total_trade_price revenue,draft
CENDALEX 250MG/5ML SUS,273.0,16243.5,15593.2,22,13,0,1253.7,1606.5,983,0.780392,0.0001,0.946488,B,ABC/Pareto using total_trade_price revenue,draft
CINNABLOC 25MG TAB,81.19,16238.0,14904.0,23,16,0,2266.0,3600.0,984,0.629444,0.0001,0.946587,B,ABC/Pareto using total_trade_price revenue,draft
TONER SHARP AR 5618,2.0,16230.0,5140.0,2,2,0,5140.0,16230.0,985,0.316697,0.0001,0.946687,B,ABC/Pareto using total_trade_price revenue,draft
PARASAPH 500MG,231.0,16208.0,10059.1,24,12,0,4771.1,6470.0,986,0.737419,0.0001,0.946787,B,ABC/Pareto using total_trade_price revenue,draft
IV CANNULA G24-CATHULA,9.0,16200.0,8100.0,1,1,0,8100.0,16200.0,987,0.5,0.0001,0.946886,B,ABC/Pareto using total_trade_price revenue,draft
OXYGEN MASK PEDIA (SURGITECH),450.0,16200.0,14224.5,4,2,0,14224.5,16200.0,988,0.878056,0.0001,0.946986,B,ABC/Pareto using total_trade_price revenue,draft
GAUZE PAD 4X4X8 PLY 28X24 MESH,64.0,16000.0,16000.0,1,1,0,0.0,0.0,989,0.0,9.8e-05,0.947084,B,ABC/Pareto using total_trade_price revenue,draft
MORNEM 1G,100.0,16000.0,16000.0,1,1,0,0.0,0.0,990,0.0,9.8e-05,0.947183,B,ABC/Pareto using total_trade_price revenue,draft
SYRINGE 10CC G23X1 PRIME,55.0,15950.0,13050.0,4,3,0,0.0,0.0,991,0.0,9.8e-05,0.947281,B,ABC/Pareto using total_trade_price revenue,draft
ZINCBOS 60ML,880.0,15944.0,15774.0,8,6,0,0.0,0.0,992,0.0,9.8e-05,0.947379,B,ABC/Pareto using total_trade_price revenue,draft
AMINOLEBAN,10.0,15930.0,0.0,1,1,0,0.0,0.0,993,0.0,9.8e-05,0.947477,B,ABC/Pareto using total_trade_price revenue,draft
NOREPHIMED 1MG/ML,26.0,15910.0,2790.0,3,3,0,2790.0,5610.0,994,0.497326,9.8e-05,0.947575,B,ABC/Pareto using total_trade_price revenue,draft
EXECORE 500MG,164.0,15908.0,17664.0,8,2,0,1756.0,3880.0,995,0.452577,9.8e-05,0.947672,B,ABC/Pareto using total_trade_price revenue,draft
TOWEL CLIPS 5 1/2'',44.0,15752.0,12652.0,3,2,0,12652.0,12888.0,996,0.981688,9.7e-05,0.947769,B,ABC/Pareto using total_trade_price revenue,draft
NEBULIZER MASK ADULT,350.0,15750.0,15750.0,1,1,0,0.0,0.0,997,0.0,9.7e-05,0.947866,B,ABC/Pareto using total_trade_price revenue,draft
SILK 2-0 STRANDS TUDOR,56.0,15680.0,15080.0,2,2,0,1080.0,1680.0,998,0.642857,9.6e-05,0.947962,B,ABC/Pareto using total_trade_price revenue,draft
GLOVES (M) - GLOMED,91.0,15643.0,15643.0,6,5,0,0.0,0.0,999,0.0,9.6e-05,0.948058,B,ABC/Pareto using total_trade_price revenue,draft
NEEDLE HOLDER SIZE 7'' (OLTEN),32.0,15616.0,9760.0,4,2,0,0.0,0.0,1000,0.0,9.6e-05,0.948154,B,ABC/Pareto using total_trade_price revenue,draft
5% DEXTROSE IN LACTATED RINGERS SOLUTION,363.0,15609.0,9489.0,2,2,0,9360.0,15480.0,1001,0.604651,9.6e-05,0.94825,B,ABC/Pareto using total_trade_price revenue,draft
KLEVRA 500MG,80.0,15600.0,15504.0,1,1,0,15504.0,15600.0,1002,0.993846,9.6e-05,0.948346,B,ABC/Pareto using total_trade_price revenue,draft
ALVICA INTENSE SPRAY 70ML,66.0,15510.0,11695.87,8,5,0,3000.87,3525.0,1003,0.851311,9.5e-05,0.948442,B,ABC/Pareto using total_trade_price revenue,draft
OPIGESIC 125MG,30.0,15510.0,15510.0,1,1,0,0.0,0.0,1004,0.0,9.5e-05,0.948537,B,ABC/Pareto using total_trade_price revenue,draft
INFUSION SET MICROSET HEXACARE,1100.0,15400.0,15400.0,2,2,0,1400.0,1400.0,1005,1.0,9.5e-05,0.948632,B,ABC/Pareto using total_trade_price revenue,draft
TRIZEF 100MG TAB,11.0,15400.0,7000.0,6,4,0,0.0,0.0,1006,0.0,9.5e-05,0.948726,B,ABC/Pareto using total_trade_price revenue,draft
FREDTOR 40MG,89.0,15345.0,15345.0,5,4,0,0.0,0.0,1007,0.0,9.4e-05,0.948821,B,ABC/Pareto using total_trade_price revenue,draft
NEBULIZER KIT ADULT (AIRLIFE),170.0,15300.0,5100.0,6,4,0,5100.0,15300.0,1008,0.333333,9.4e-05,0.948915,B,ABC/Pareto using total_trade_price revenue,draft
FERRICORE 325MG,230.0,15248.5,15248.5,9,7,0,0.0,0.0,1009,0.0,9.4e-05,0.949008,B,ABC/Pareto using total_trade_price revenue,draft
ZINLUM 60ML,761.0,15220.0,15220.0,7,5,0,0.0,0.0,1010,0.0,9.4e-05,0.949102,B,ABC/Pareto using total_trade_price revenue,draft
SAFEGUARD 130G,413.0,15206.66,6543.34,2,2,0,6543.34,15206.66,1011,0.430294,9.3e-05,0.949195,B,ABC/Pareto using total_trade_price revenue,draft
METZ SCISSOR CURVED SIZE 8'' (OLTEN),27.0,15174.0,14050.0,2,2,0,14050.0,14050.0,1012,1.0,9.3e-05,0.949289,B,ABC/Pareto using total_trade_price revenue,draft
TERAZIDINE 35MG,50.0,15150.0,0.0,1,1,0,0.0,0.0,1013,0.0,9.3e-05,0.949382,B,ABC/Pareto using total_trade_price revenue,draft
BICARBISAPH 84MG/ML 20ML,1.8,15120.0,11984.4,3,3,0,3584.4,6720.0,1014,0.533393,9.3e-05,0.949475,B,ABC/Pareto using total_trade_price revenue,draft
GIAN-ZINC 120ML,168.0,15120.0,15120.0,15,9,0,0.0,0.0,1015,0.0,9.3e-05,0.949568,B,ABC/Pareto using total_trade_price revenue,draft
BAYGON - MULTI INSECT KILLER 465G,53.0,15068.2,852.92,2,2,0,0.0,0.0,1016,0.0,9.3e-05,0.94966,B,ABC/Pareto using total_trade_price revenue,draft
OPTHALMOSCOPE - WELCH ALLYN,1.0,15000.0,15000.0,1,1,0,0.0,0.0,1017,0.0,9.2e-05,0.949753,B,ABC/Pareto using total_trade_price revenue,draft
CONFERENCE CHAIR,6.0,15000.0,15000.0,1,1,0,0.0,0.0,1018,0.0,9.2e-05,0.949845,B,ABC/Pareto using total_trade_price revenue,draft
OTOSCOPE - WELCH ALLYN,1.0,15000.0,0.0,1,1,0,0.0,0.0,1019,0.0,9.2e-05,0.949937,B,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE NEEDLE G.26 100'S-ORMED,100.0,15000.0,7500.0,2,1,0,0.0,0.0,1020,0.0,9.2e-05,0.950029,C,ABC/Pareto using total_trade_price revenue,draft
DOPNAX 40MG/ML 5ML,60.0,15000.0,15000.0,3,3,0,0.0,0.0,1021,0.0,9.2e-05,0.950121,C,ABC/Pareto using total_trade_price revenue,draft
ASSESMENT FOR EDAN MONITOR,1.0,15000.0,3000.0,1,1,0,3000.0,15000.0,1022,0.2,9.2e-05,0.950214,C,ABC/Pareto using total_trade_price revenue,draft
METOCLOSIL 5MG/ML (10MG/2ML),250.0,15000.0,13085.0,2,2,0,1085.0,3000.0,1023,0.361667,9.2e-05,0.950306,C,ABC/Pareto using total_trade_price revenue,draft
MAXI-AID POVIDONE-IODINE 10%,17.0,14960.0,7480.0,2,1,0,7480.0,14960.0,1024,0.5,9.2e-05,0.950398,C,ABC/Pareto using total_trade_price revenue,draft
RANITEIN 150MG,120.0,14937.4,11167.4,17,11,0,0.0,0.0,1025,0.0,9.2e-05,0.95049,C,ABC/Pareto using total_trade_price revenue,draft
MOP - ORDINARY,96.0,14880.0,14880.0,1,1,0,0.0,0.0,1026,0.0,9.1e-05,0.950581,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES(S) 7.0 HEXACARE,20.0,14800.0,14800.0,1,1,0,0.0,0.0,1027,0.0,9.1e-05,0.950672,C,ABC/Pareto using total_trade_price revenue,draft
NEEDLE HOLDER SIZE 6'' (OLTEN),40.0,14800.0,14800.0,2,2,0,7400.0,7400.0,1028,1.0,9.1e-05,0.950763,C,ABC/Pareto using total_trade_price revenue,draft
HISTARIL 2MG/100MG CAP,65.76,14796.0,15875.0,24,12,0,350.0,450.0,1029,0.777778,9.1e-05,0.950854,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES MEDIUM LATEX NONSTERILE (FITONE),70.0,14700.0,2590.0,1,1,0,2590.0,14700.0,1030,0.17619,9e-05,0.950944,C,ABC/Pareto using total_trade_price revenue,draft
SILVERDEX 10MG,272.0,14688.0,14688.0,7,7,0,0.0,0.0,1031,0.0,9e-05,0.951035,C,ABC/Pareto using total_trade_price revenue,draft
SUSTACHLOR 125MG/5ML,309.0,14677.5,14457.5,13,9,0,730.0,950.0,1032,0.768421,9e-05,0.951125,C,ABC/Pareto using total_trade_price revenue,draft
WHITE FLOWER,48.0,14640.0,8880.0,3,2,0,8880.0,14640.0,1033,0.606557,9e-05,0.951215,C,ABC/Pareto using total_trade_price revenue,draft
FORMET 500MG,193.0,14527.0,14162.0,21,13,0,219.0,511.0,1034,0.428571,8.9e-05,0.951304,C,ABC/Pareto using total_trade_price revenue,draft
CONFERENCE TABLE,1.0,14500.0,4695.0,1,1,0,4695.0,14500.0,1035,0.323793,8.9e-05,0.951393,C,ABC/Pareto using total_trade_price revenue,draft
FACEMASK (INDOPLAS),290.0,14500.0,10435.0,3,3,0,9435.0,13500.0,1036,0.698889,8.9e-05,0.951482,C,ABC/Pareto using total_trade_price revenue,draft
STERILE WATER FOR INJECTION (EUROMED),320.0,14460.0,940.0,2,2,0,940.0,14460.0,1037,0.065007,8.9e-05,0.951571,C,ABC/Pareto using total_trade_price revenue,draft
CORSIN-600 150MG/ML (600MG/4ML) 4ML,170.0,14450.0,13325.0,8,5,0,6525.0,7650.0,1038,0.852941,8.9e-05,0.95166,C,ABC/Pareto using total_trade_price revenue,draft
ESSPRIN PEDIA 20ML,67.0,14405.0,11395.0,6,5,0,11395.0,11395.0,1039,1.0,8.9e-05,0.951749,C,ABC/Pareto using total_trade_price revenue,draft
CHROMIC 2.0 DOUBLE ARM,48.0,14400.0,14100.0,3,3,0,600.0,900.0,1040,0.666667,8.9e-05,0.951837,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE NEEDLE G.24 100'S-SIMPLEX,80.0,14400.0,5120.0,2,1,0,5120.0,7200.0,1041,0.711111,8.9e-05,0.951926,C,ABC/Pareto using total_trade_price revenue,draft
PRIMENOFAST 200MG,50.0,14250.0,14250.0,2,1,0,0.0,0.0,1042,0.0,8.8e-05,0.952013,C,ABC/Pareto using total_trade_price revenue,draft
TOOTHBRUSH COLGATE ADULT,1200.0,14172.0,14172.0,1,1,0,0.0,0.0,1043,0.0,8.7e-05,0.9521,C,ABC/Pareto using total_trade_price revenue,draft
FLUCYSTEINE 200MG,177.0,14159.71,14084.71,10,6,0,325.0,400.0,1044,0.8125,8.7e-05,0.952187,C,ABC/Pareto using total_trade_price revenue,draft
ENERGEL SOFTGEL,25.0,14128.25,14128.25,4,2,0,0.0,0.0,1045,0.0,8.7e-05,0.952274,C,ABC/Pareto using total_trade_price revenue,draft
INSUGET 30/70 (30IU/70IU/ML) 10ML,25.0,14125.0,6610.0,2,2,0,3785.0,11300.0,1046,0.334956,8.7e-05,0.952361,C,ABC/Pareto using total_trade_price revenue,draft
APREZAL 20MG/ML,10.0,14084.34,14084.34,5,4,0,0.0,0.0,1047,0.0,8.7e-05,0.952448,C,ABC/Pareto using total_trade_price revenue,draft
CO-AMOXISAPH 125 MG/31.25MG PER 5ML,206.0,14008.0,14008.0,3,2,0,0.0,0.0,1048,0.0,8.6e-05,0.952534,C,ABC/Pareto using total_trade_price revenue,draft
BIOHAZARD NEEDLE CONTAINER,40.0,14000.0,4000.0,1,1,0,4000.0,14000.0,1049,0.285714,8.6e-05,0.95262,C,ABC/Pareto using total_trade_price revenue,draft
PITANIC,100.0,14000.0,14000.0,1,1,0,0.0,0.0,1050,0.0,8.6e-05,0.952706,C,ABC/Pareto using total_trade_price revenue,draft
ONE STEP/RAPID SCREENING TEST - VDRL,200.0,14000.0,5800.0,1,1,0,5800.0,14000.0,1051,0.414286,8.6e-05,0.952792,C,ABC/Pareto using total_trade_price revenue,draft
HEPARIN CAP VIOLET NEEDLESS (ORMED),4.0,14000.0,9050.0,3,3,0,5550.0,10500.0,1052,0.528571,8.6e-05,0.952878,C,ABC/Pareto using total_trade_price revenue,draft
DINOSED 250MCG/ML (500MCG/2ML),33.33,14000.0,14000.0,1,1,0,0.0,0.0,1053,0.0,8.6e-05,0.952964,C,ABC/Pareto using total_trade_price revenue,draft
AEROX 500MG TAB,150.0,13950.0,13950.0,1,1,0,0.0,0.0,1054,0.0,8.6e-05,0.95305,C,ABC/Pareto using total_trade_price revenue,draft
DOMPY,348.0,13920.0,13920.0,6,6,0,0.0,0.0,1055,0.0,8.6e-05,0.953135,C,ABC/Pareto using total_trade_price revenue,draft
5% DEXTROSE 0.3% SODIUM CHLORIDE,240.0,13920.0,2640.0,1,1,0,2640.0,13920.0,1056,0.189655,8.6e-05,0.953221,C,ABC/Pareto using total_trade_price revenue,draft
LIFERZIN 250MG IV,80.0,13920.0,10080.0,6,5,0,1380.0,5220.0,1057,0.264368,8.6e-05,0.953307,C,ABC/Pareto using total_trade_price revenue,draft
VEST,24.0,13920.0,2016.0,1,1,0,2016.0,13920.0,1058,0.144828,8.6e-05,0.953392,C,ABC/Pareto using total_trade_price revenue,draft
ACCELAC 3.35G/5ML,110.0,13915.0,11845.0,8,5,0,9315.0,11385.0,1059,0.818182,8.6e-05,0.953478,C,ABC/Pareto using total_trade_price revenue,draft
AMOLTEX 2MG/5ML SYR,553.0,13825.0,0.0,1,1,0,0.0,0.0,1060,0.0,8.5e-05,0.953563,C,ABC/Pareto using total_trade_price revenue,draft
AMECIRON 60MG,200.0,13800.0,4080.0,2,2,0,2700.0,12420.0,1061,0.217391,8.5e-05,0.953647,C,ABC/Pareto using total_trade_price revenue,draft
SHARJVAX 1500IU/0.7ML,12.0,13800.0,11400.0,2,2,0,11400.0,13800.0,1062,0.826087,8.5e-05,0.953732,C,ABC/Pareto using total_trade_price revenue,draft
D5 WATER,112.0,13776.0,2576.0,2,1,0,2576.0,13776.0,1063,0.186992,8.5e-05,0.953817,C,ABC/Pareto using total_trade_price revenue,draft
VOLUMETRIC SOLUTION INFUSION SET 120ML (SURGITECH),125.0,13750.0,13750.0,1,1,0,0.0,0.0,1064,0.0,8.5e-05,0.953902,C,ABC/Pareto using total_trade_price revenue,draft
HAEMOREX 500MG,35.0,13735.0,14195.0,13,8,0,60.0,390.0,1065,0.153846,8.4e-05,0.953986,C,ABC/Pareto using total_trade_price revenue,draft
MAYOR 40MG,49.0,13720.0,12990.0,12,6,0,2350.0,3360.0,1066,0.699405,8.4e-05,0.95407,C,ABC/Pareto using total_trade_price revenue,draft
BROADMETZ 500MG CAP,43.0,13717.0,13717.0,16,10,0,0.0,0.0,1067,0.0,8.4e-05,0.954155,C,ABC/Pareto using total_trade_price revenue,draft
OXYGEN CANNULA ADULT HEXACARE,620.0,13640.0,11190.0,2,2,0,8550.0,11000.0,1068,0.777273,8.4e-05,0.954238,C,ABC/Pareto using total_trade_price revenue,draft
BP MANUAL W/CHILD & ADULT CUFF,2.0,13600.0,1400.0,1,1,0,1400.0,13600.0,1069,0.102941,8.4e-05,0.954322,C,ABC/Pareto using total_trade_price revenue,draft
KALIUSAPHRIDE 600MG,19.0,13566.0,11118.0,3,2,0,8976.0,11424.0,1070,0.785714,8.3e-05,0.954405,C,ABC/Pareto using total_trade_price revenue,draft
MEGACLAV 250MG,113.0,13560.0,12040.0,4,4,0,8080.0,9600.0,1071,0.841667,8.3e-05,0.954489,C,ABC/Pareto using total_trade_price revenue,draft
OPIGESIC 250MG,20.0,13560.0,8640.0,1,1,0,8640.0,13560.0,1072,0.637168,8.3e-05,0.954572,C,ABC/Pareto using total_trade_price revenue,draft
CAPXIBB-400 400MG,100.0,13500.0,13500.0,1,1,0,0.0,0.0,1073,0.0,8.3e-05,0.954655,C,ABC/Pareto using total_trade_price revenue,draft
RIGHTSIGN VDRL KIT,300.0,13500.0,13500.0,1,1,0,0.0,0.0,1074,0.0,8.3e-05,0.954738,C,ABC/Pareto using total_trade_price revenue,draft
SHARP SI-210 ANESTHESIA MACHINE REPAIR,1.0,13500.0,4500.0,1,1,0,4500.0,13500.0,1075,0.333333,8.3e-05,0.954821,C,ABC/Pareto using total_trade_price revenue,draft
JACKSON PRATT 100ML (CARDINAL HEALTH),10.0,13500.0,5500.0,1,1,0,5500.0,13500.0,1076,0.407407,8.3e-05,0.954904,C,ABC/Pareto using total_trade_price revenue,draft
CLINDAGOLD 300MG,35.0,13475.0,13475.0,2,2,0,0.0,0.0,1077,0.0,8.3e-05,0.954987,C,ABC/Pareto using total_trade_price revenue,draft
PROMEP 40MG,336.0,13440.0,13440.0,2,2,0,0.0,0.0,1078,0.0,8.3e-05,0.95507,C,ABC/Pareto using total_trade_price revenue,draft
COTTON ROLL 400G - SUREGUARD,80.0,13440.0,8188.0,6,4,0,6340.0,8400.0,1079,0.754762,8.3e-05,0.955152,C,ABC/Pareto using total_trade_price revenue,draft
AMLOSAPH-10 10MG,480.0,13440.0,6720.0,2,2,0,0.0,0.0,1080,0.0,8.3e-05,0.955235,C,ABC/Pareto using total_trade_price revenue,draft
BLADDER RETRACTOR/BALFOUR CENTRAL BLADE SIZE 45X80MM,8.0,13432.0,13408.0,1,1,0,13408.0,13432.0,1081,0.998213,8.3e-05,0.955317,C,ABC/Pareto using total_trade_price revenue,draft
DRY CELL AA RECHARGEABLE EVEREADY,15.0,13425.0,520.0,2,1,0,520.0,4475.0,1082,0.116201,8.3e-05,0.9554,C,ABC/Pareto using total_trade_price revenue,draft
SCHEEPRIL 5MG TAB,51.0,13413.0,7797.0,6,4,0,3852.0,9468.0,1083,0.406844,8.2e-05,0.955482,C,ABC/Pareto using total_trade_price revenue,draft
CLOXASAPH - 250,509.0,13404.0,12781.0,6,5,0,1691.0,2314.0,1084,0.730769,8.2e-05,0.955565,C,ABC/Pareto using total_trade_price revenue,draft
VOXOLL 15MG/5ML SYR,478.0,13402.0,11407.0,40,18,0,6213.0,8238.0,1085,0.754188,8.2e-05,0.955647,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE WITHOUT NEEDLE 30CC/ML (TERUMO),21.0,13400.0,12400.0,5,4,0,2000.0,3000.0,1086,0.666667,8.2e-05,0.955729,C,ABC/Pareto using total_trade_price revenue,draft
HEAXACARE SURGICAL GLOVES (S) 7.0,15.0,13350.0,6900.0,1,1,0,6900.0,13350.0,1087,0.516854,8.2e-05,0.955812,C,ABC/Pareto using total_trade_price revenue,draft
SURE GUARD LATEX SURGICAL GLOVES 7.5,15.0,13350.0,6900.0,1,1,0,6900.0,13350.0,1088,0.516854,8.2e-05,0.955894,C,ABC/Pareto using total_trade_price revenue,draft
ACETYPHIL-600 600MG,129.0,13287.0,8887.0,6,4,0,5900.0,10300.0,1089,0.572816,8.2e-05,0.955975,C,ABC/Pareto using total_trade_price revenue,draft
KALIGEN 750MG,12.0,13280.8,11450.8,3,3,0,430.0,2260.0,1090,0.190265,8.2e-05,0.956057,C,ABC/Pareto using total_trade_price revenue,draft
MECID 500MG CAP,151.0,13277.0,8532.0,10,7,0,2552.0,7297.0,1091,0.349733,8.2e-05,0.956139,C,ABC/Pareto using total_trade_price revenue,draft
EPPITREXIL 500MG,94.0,13160.0,9776.0,1,1,0,9776.0,13160.0,1092,0.742857,8.1e-05,0.956219,C,ABC/Pareto using total_trade_price revenue,draft
CLOPINOVA 75MG,150.0,13105.0,8975.0,11,6,0,8485.0,12615.0,1093,0.672612,8.1e-05,0.9563,C,ABC/Pareto using total_trade_price revenue,draft
DEHYDROSOL 250ML,259.0,13052.0,13002.0,20,12,0,0.0,0.0,1094,0.0,8e-05,0.95638,C,ABC/Pareto using total_trade_price revenue,draft
CLOPEGEN 75MG,133.0,13034.0,6958.0,6,6,0,0.0,0.0,1095,0.0,8e-05,0.95646,C,ABC/Pareto using total_trade_price revenue,draft
DEXTROSE PLAIN 0.9% SODIUM CHLORIDE PNSS 1000ML (EUROMED),180.0,13032.0,13032.0,5,4,0,0.0,0.0,1096,0.0,8e-05,0.95654,C,ABC/Pareto using total_trade_price revenue,draft
CLINDOLLEN 150MG/ML (300MG/2ML) 2ML,20.0,12980.0,12980.0,1,1,0,0.0,0.0,1097,0.0,8e-05,0.95662,C,ABC/Pareto using total_trade_price revenue,draft
FUJI FILM 11X14,4.0,12960.0,760.0,2,2,0,760.0,12960.0,1098,0.058642,8e-05,0.9567,C,ABC/Pareto using total_trade_price revenue,draft
MAYO SCISSOR SLIM STRAIGHT SIZE 8'' (OLTEN),25.0,12950.0,12950.0,1,1,0,12950.0,12950.0,1099,1.0,8e-05,0.95678,C,ABC/Pareto using total_trade_price revenue,draft
BOBCOC 7 1/2'' (OLTEN),26.0,12948.0,10904.0,3,2,0,10904.0,10956.0,1100,0.995254,8e-05,0.956859,C,ABC/Pareto using total_trade_price revenue,draft
EUROZINE 20MG,68.0,12920.0,11970.0,10,6,0,950.0,1900.0,1101,0.5,7.9e-05,0.956939,C,ABC/Pareto using total_trade_price revenue,draft
OSCIVIT CALCIUM TABLET,60.0,12900.0,12009.13,1,1,0,12009.13,12900.0,1102,0.93094,7.9e-05,0.957018,C,ABC/Pareto using total_trade_price revenue,draft
