date_delivered,year,month,day,dr_number,area,product,quantity,unit_cost,total_cost,discount,net_cost,trade_price_unit,total_trade_price,net_income,margin_pct,quality_status,quality_notes,allocation_status,estimated,original_area,original_product,allocation_method,allocation_confidence,allocation_profile_level,allocation_weight,allocation_child_number,allocation_child_count,embedded_area_amount,allocated_embedded_area_amount,source_workbook,source_sheet,source_row_number,source_hash,business_hash,parent_source_hash,parent_business_hash,input_stage,standardization_applied,duplicate,allocation_profile_rows,allocation_profile_products,sales_acceptance_status,sales_rejection_reason,original_date_delivered,date_is_estimated,date_estimation_method,nearest_dated_source_row_number,date_source_row_distance
2024-11-12,2024,11,12,DR-025259,Admin,FERGLOBIN 250MG CAP,7,517.86,3625.02,0,3625.02,325,2275,1350.02,0.37,valid,,,,,,,,,,,,,,2024s.csv,2024-11-12,354,e085ca1bb0b24a7d75468d28f7e15a917219c6b5ee3754852dad02c3c7494b60,98c71db5a44973009d269303b7ddb5d7af79a2f4ef31c5a086b7c73d51c0867a,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-12,false,source_date_delivered,,
2024-11-12,2024,11,12,DR-025259,Admin,HAEMOREX 500MG CAP,3.5,1500,5250,0,5250,430,1505,3745,0.71,valid,,,,,,,,,,,,,,2024s.csv,2024-11-12,353,b160012111075d0dcb1c7683bd7082bbea524e47575123a8a05a536d6dbf3a3d,e1a95a4f5520639dd3baa3bc5db4fc6a3d0eebffc10e8b383451e8044bda6200,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-12,false,source_date_delivered,,
2024-11-12,2024,11,12,DR-025259,Admin,LACTAMOX 500MG/125MG,3,2800,8400,0,8400,1115,3345,5055,0.6,valid,,,,,,,,,,,,,,2024s.csv,2024-11-12,358,08b0573460bffa63001d34085d3a02478fbd6435d6d0926081e0b122d1d019e3,63a08678ccc99e723ca9f324f877a03c56e7d8c8f08a4e523e8d07c978c5ff74,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-12,false,source_date_delivered,,
2024-11-12,2024,11,12,DR-025259,Admin,ZELEX 200MG CAP,7,2800,19600,0,19600,925,6475,13125,0.67,valid,,,,,,,,,,,,,,2024s.csv,2024-11-12,356,1c706d8b78d2d8a89daa247fcea707b8398f53fe81c5f28a7fdcb6afde650cc3,6d8f8d24969d2c643bc41714d2673a038d7139cd63a40acf337a06482fae17c9,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-12,false,source_date_delivered,,
2024-11-12,2024,11,12,DR-025478,Quezon,CINNABLOC 25MG TAB,2,550,1100,0,1100,200,400,700,0.64,valid,,,,,,,,,,,,,,2024s.csv,2024-11-12,877,d77063187f6c35ec6cf71aca8a83910850927aac24217d0847280f2b6f0d5972,ca417e916f7ddd6d18f0d9507f078218c5431eb516c61ba265225f24d9a2d418,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-12,false,source_date_delivered,,
2024-11-12,2024,11,12,DR-025479,Quezon,CIUMADE TAB,2,1450,2900,870,2030,450,900,1130,0.39,valid,,,,,,,,,,,,,,2024s.csv,2024-11-12,878,05a8283d891fb95283bc1e8270e7ae21a2815b59a1ea8152e69965e27261b5ea,1293009bb1a02333e073dd7670212397050a9445f74f0ff50dd0f211f2c06aa5,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,accepted_clean_sales,,2024-11-12,false,source_date_delivered,,
2024-11-12,2024,11,12,DR-025479,Quezon,EXECORE 500MG TAB,1,3400,3400,1020,2380,78,78,2302,0.68,valid,,,,,,,,,,,,,,2024s.csv,2024-11-12,879,a1b8336119e3a776d80ef4d17e68e420bc27e919f421590e46ae754bb6abfa7b,2dbe82d036864e29de69b41caad2756494a1599dba9a5e8a5de28b5c8c0389dd,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,accepted_clean_sales,,2024-11-12,false,source_date_delivered,,
2024-11-12,2024,11,12,DR-025477,Quezon,FERGLOBIN 250MG CAP,10,750,7500,2250,5250,325,3250,2000,0.27,valid,,,,,,,,,,,,,,2024s.csv,2024-11-12,876,11fec0516ac235948fbcf029f97231ecad59dbd534d12178459153422006ceb7,1b23e43673b9f47848f76d1d542cbef73a451ef4647d31883f37182ccb524e8d,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,accepted_clean_sales,,2024-11-12,false,source_date_delivered,,
2024-11-13,2024,11,13,DR-MS2839,Hospital,RAXIDINE 25MG/ML 2ML,100,130,13000,0,13000,90,9000,4000,0.31,valid,,,,,,,,,,,,,,2024s.csv,2024-11-13,2505,c6d9cb483210eef1d6cc468b79350cf225f9af484b83473854ce866c369c3bb6,87bb8df1790581fdb3d66edf1f18beb16f3e99d3c1c038f517545b900c570124,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-13,false,source_date_delivered,,
2024-11-13,2024,11,13,DR-RT0899,Pagbilao,CLEAR BOOK LEGAL/LONG,0.257655,30835.03134035823,7944.8,0,7944.8,20425.0257126778,5262.61,2682.19,0.33760321216393113,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 31,075.00",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.257655279789952,4,5,31075,8006.64,2024s.csv,2024-11-13,2840,10618045ab7faa2acefd1e28a9cdec28f205f9ae2c0c8b1b038018cd554eef52,ab6782fd625a963ee89fde186248c112147b385ad241f70f45cb6652f59cd04b,7e2fd96620f7dc7d657d0229585f6b585fd7a386794c33ef3c82542874010953,95c44a6b136cd9cdd1a337497dcc6af93d7fc00906b8eb156054e8a2fd515770,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 31,075.00\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-13,false,source_date_delivered,,
2024-11-13,2024,11,13,DR-RT0899,Pagbilao,HBW BLACK BALLPEN,0.186533,30835.026510054522,5751.75,0,5751.75,20425.018629411417,3809.94,1941.81,0.3376033381144869,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 31,075.00",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.18653301256442065,2,5,31075,5796.51,2024s.csv,2024-11-13,2840,d323b40cce7960c0d2abfa99670a77393d8bb43077cf12f4a25c2a2a8cefc5d2,9b3382e47112aa658f5be87efe21de11e8590a1fa4f18a0c12ae41dbe9c6afc9,7e2fd96620f7dc7d657d0229585f6b585fd7a386794c33ef3c82542874010953,95c44a6b136cd9cdd1a337497dcc6af93d7fc00906b8eb156054e8a2fd515770,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 31,075.00\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-13,false,source_date_delivered,,
2024-11-13,2024,11,13,DR-RT0899,Pagbilao,MARKER BLACK (PILOT),0.167646,30834.914045071167,5169.35,0,5169.35,20424.943034727938,3424.16,1745.19,0.33760337373170707,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 31,075.00",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.16764557105969716,1,5,31075,5209.59,2024s.csv,2024-11-13,2840,6edd0d97a09978e10f2589ec81ac723f05eac11f1ce7ff59dd6c2de40c2cf2c3,0037af7739a828855325b44a6c955509708bbe7fc498b691680ad87affcb7b2c,7e2fd96620f7dc7d657d0229585f6b585fd7a386794c33ef3c82542874010953,95c44a6b136cd9cdd1a337497dcc6af93d7fc00906b8eb156054e8a2fd515770,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 31,075.00\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-13,false,source_date_delivered,,
2024-11-13,2024,11,13,DR-RT0899,Pagbilao,RECORD BOOK 500PAGES (VALIANT),0.246823,30835.011323904175,7610.79,0,7610.79,20425.000911584415,5041.36,2569.43,0.3376035864870795,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 31,075.00",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.2468230732905141,5,5,31075,7670.03,2024s.csv,2024-11-13,2840,57f9fcf04b2036cf58faffa9deeab56d90eb80f28c06f985f462d0376d6e3776,4a31a3cce6dd5cb7d12d96070b4bcf866e8b3e6490e014aa403686d322521f29,7e2fd96620f7dc7d657d0229585f6b585fd7a386794c33ef3c82542874010953,95c44a6b136cd9cdd1a337497dcc6af93d7fc00906b8eb156054e8a2fd515770,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 31,075.00\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-13,false,source_date_delivered,,
2024-11-13,2024,11,13,DR-RT0899,Pagbilao,SCOTCH TAPE 1'',0.141343,30834.99005964215,4358.31,0,4358.31,20424.994516884457,2886.93,1471.38,0.33760333707331514,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 31,075.00",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.1413430632954162,3,5,31075,4392.23,2024s.csv,2024-11-13,2840,85af7ef4ae1f1a6d0b2993b94e9d53c6a258149f8e941d18ffc661d04b3eddcd,4b40d8f63643e45ee483fb47fab6609f3f7a21d0897d319ade7cb4377374ed43,7e2fd96620f7dc7d657d0229585f6b585fd7a386794c33ef3c82542874010953,95c44a6b136cd9cdd1a337497dcc6af93d7fc00906b8eb156054e8a2fd515770,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 31,075.00\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-13,false,source_date_delivered,,
2024-11-14,2024,11,14,DR-025256,Admin,APCELAC 500MG HERBAL FOOD SUPPLEMENT,7,655,4585,0,4585,400,2800,1785,0.39,valid,,,,,,,,,,,,,,2024s.csv,2024-11-14,341,744aefc47d2bbfedebb8ef2ce349ecaf404d875ebb691d339a4e26b514ecf9b5,5ef9cc418f20339ce43501d31aa8b56ee35fefa4d36a40dca5f65c9f927b0cd8,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-14,false,source_date_delivered,,
2024-11-14,2024,11,14,DR-025256,Admin,CIUMADE,7,678.57,4749.99,0,4749.99,450,3150,1599.99,0.34,valid,,,,,,,,,,,,,,2024s.csv,2024-11-14,339,603c5a375d40351c7589ca654d6e547239ca1d70d9030ae9ce380cbf278209f3,37fd536ee708f82bfd9f0f0e7d1e52cc20a556e652be7c3807b9b1a4322f13ef,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-14,false,source_date_delivered,,
2024-11-14,2024,11,14,DR-025256,Admin,CIXTOR-Z 500MG,7,630,4410,0,4410,210,1470,2940,0.67,valid,,,,,,,,,,,,,,2024s.csv,2024-11-14,344,63e744529da551c22f24000390f78c00e8a24613c4a288e1aab924bc4413caba,c95ae76936f3f3385ad5764a4076311d2b09d84599601becac2255ef2009c43c,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-14,false,source_date_delivered,,
2024-11-14,2024,11,14,DR-025256,Admin,FERGLOBIN 250MG CAP,7,517.86,3625.02,0,3625.02,325,2275,1350.02,0.37,valid,,,,,,,,,,,,,,2024s.csv,2024-11-14,338,d39bf95c4b6333f1f1eb8442f5fbdd8d9dd5c787ba425eb14f2a814c03b8a14a,2ba7818bfda2bcf4c168cd7f8da04c7d1dad11397c98075d287a64566d89cf9e,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-14,false,source_date_delivered,,
2024-11-14,2024,11,14,DR-025256,Admin,MEDIROSE 1000MG/992MG,7,1000,7000,0,7000,145,1015,5985,0.86,valid,,,,,,,,,,,,,,2024s.csv,2024-11-14,343,97bf3355209e6dd23989cc242c88a52df19ef0f39528501e2ff06c51780774e2,83e407c2a621077371f2803484c4d688a180f4a04b3ac73006050d76401a05b1,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-14,false,source_date_delivered,,
2024-11-14,2024,11,14,DR-025256,Admin,SANOMAX - FA,7,857.14,5999.98,0,5999.98,560,3920,2079.98,0.35,valid,,,,,,,,,,,,,,2024s.csv,2024-11-14,340,04cc627b5fbba8cf39cca6155da06ae434f5aba5f55da8afc3b275910091f1b1,0b8d4a538dfcc854ab3e3e34045a374a04fefab0ad91c46ed791c8a630b484d3,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-14,false,source_date_delivered,,
2024-11-14,2024,11,14,DR-025256,Admin,SOLVAPRINE 10MG TAB,7,671.43,4700.01,0,4700.01,150,1050,3650.01,0.78,valid,,,,,,,,,,,,,,2024s.csv,2024-11-14,342,ea95b16ae34cedf65bbb1a409940dc4af473f78e460ef915319e6278882e98ec,167379adb7e2eef27f979b8734dfa0073fc1cf9e5706fb25819922801a662a97,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-14,false,source_date_delivered,,
2024-11-14,2024,11,14,DR-025389,Batangas,CIUMADE TAB,2,990,1980,0,1980,450,900,1080,0.55,valid,,,,,,,,,,,,,,2024s.csv,2024-11-14,1566,64585cb31c28fa00e92984426d48ba2989019a7dd81ec6623c0b3c9af414f9e4,d6e82b5ef21f42f18774c4f328dba96160046e3f8f60003b9def0be053fc0e24,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-14,false,source_date_delivered,,
2024-11-14,2024,11,14,DR-025388,Batangas,DOLOGESIC 325MG/37.5MG TAB,5,1080,5400,0,5400,270,1350,4050,0.75,valid,,,,,,,,,,,,,,2024s.csv,2024-11-14,1567,b5b63ff1b2b83d09d6574288f595abb5a6bda2e8968d4d7ab632596163e1306b,68c1082ef80d7eb5e9d2821064b9d9cf98db5cd176ac7cdb8dd09058708345ef,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-14,false,source_date_delivered,,
2024-11-14,2024,11,14,DR-025389,Batangas,EMLOR PLUS 5MG/50MG,10,590,5900,0,5900,216,2160,3740,0.63,valid,,,,,,,,,,,,,,2024s.csv,2024-11-14,1564,0d680ccdf4fc7ae41c567b643bc96f5bb54266f19ed32a2d4d7f5ada71f3d6e5,851627e9fde7901d7c330dc510c3ebf4ac06905205e07dc68d69afff4ebfdff3,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-14,false,source_date_delivered,,
2024-11-14,2024,11,14,DR-025387,Batangas,EMLOR PLUS 5MG/50MG,5,590,2950,147.5,2802.5,216,1080,1722.5,0.58,valid,,,,,,,,,,,,,,2024s.csv,2024-11-14,1571,dffd7b9b399d75558c40bd9a300284e60ae060f06c43f6836241c1efe6630f56,dcdd0d838c53fd1a6b61fff227cd8293c81c864413d517a9c3c23c380abd786d,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,accepted_clean_sales,,2024-11-14,false,source_date_delivered,,
2024-11-14,2024,11,14,DR-025386,Batangas,EMZART-40 40MG,2,384,768,0,768,156,312,456,0.59,valid,,,,,,,,,,,,,,2024s.csv,2024-11-14,1576,da9601c6bbd1256828ac6211d31b5cff2e3c7a45dc37f5ab2d9932217d5b0684,154028da4f0b1f6ad3cf2dbd6f8337260f11db686b4245b071b8c79d1f251296,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-14,false,source_date_delivered,,
2024-11-14,2024,11,14,DR-025386,Batangas,EMZART-80 80MG,2,664,1328,0,1328,264,528,800,0.6,valid,,,,,,,,,,,,,,2024s.csv,2024-11-14,1575,d09dc3cc46c0d1ed3c7b6aeee5744d9a13c39a853ea21c3e561e915d8accf5c3,17e601bbc7f7bb206c90480de811230320acf065a653784767ef8d0ac5eec029,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-14,false,source_date_delivered,,
2024-11-14,2024,11,14,DR-025387,Batangas,ENHAMOX 250MG/62.5MG/5ML 60ML,18,400,7200,360,6840,123.7,2226.6,4613.4,0.64,valid,,,,,,,,,,,,,,2024s.csv,2024-11-14,1572,42591babc3febaf7923dcde16be85e1ccd7b17961be3c393fab27cdcb4f38ad5,e44365efe4ce8034a1888a45e190cfa18afcf418df6e1b6ab80e29ee5411fa31,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,accepted_clean_sales,,2024-11-14,false,source_date_delivered,,
2024-11-14,2024,11,14,DR-025387,Batangas,HISTARIL 50MG/1MG/5ML,10,96,960,48,912,35,350,562,0.59,valid,,,,,,,,,,,,,,2024s.csv,2024-11-14,1569,fb85952a0f677d2ead39f64b1bc9764059350faf0620a6154b07f6736ea1cd3f,7889cb234048042db2ce5ec079d70ec975bb9246a24fd169c8af8c27f20955e2,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,accepted_clean_sales,,2024-11-14,false,source_date_delivered,,
2024-11-14,2024,11,14,DR-025388,Batangas,LACTAMOX 500MG/125MG,3,3000,9000,0,9000,1115,3345,5655,0.63,valid,,,,,,,,,,,,,,2024s.csv,2024-11-14,1568,23749f8e594891e58c372f1c5c6f2f5372f837919b0fbdf5165808b117e4cc37,de10cf4ac62fa7563e036fe85012a7ca3350b884019ee9398a46bc9176ee5acc,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-14,false,source_date_delivered,,
2024-11-14,2024,11,14,DR-025386,Batangas,RAXIDINE 25MG/ML 2ML,3,370,1110,0,1110,90,270,840,0.76,valid,,,,,,,,,,,,,,2024s.csv,2024-11-14,1574,b52befabb645b268279e21f95b2bf52ae0c67290ddf43f5732923a2566840642,1359affb2993285566c90452f004dcc7053e0768d945ae40912ceb0e7c800123,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-14,false,source_date_delivered,,
2024-11-14,2024,11,14,DR-025389,Batangas,ROSVA 20-20MG,3,1092,3276,0,3276,189,567,2709,0.83,valid,,,,,,,,,,,,,,2024s.csv,2024-11-14,1565,348c9fd56a517067c7ff3e72dc03266e6ecd363fbc09bc8af6de42aecc9c7840,61f81f0898922a4a72659017857b4ad35f43f879316e400b599b3438f81c2217,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-14,false,source_date_delivered,,
2024-11-14,2024,11,14,DR-025386,Batangas,VITACORE 100MG/100MG/1MG 3ML,1,450,450,0,450,115,115,335,0.74,valid,,,,,,,,,,,,,,2024s.csv,2024-11-14,1573,8b9c1a0e9fe4c0b62a31bdda7f6f4c272f22b4f01001782b5c867d4cb0bc0d56,d97432bda58053f39733206c0fcdc17f15bd7ce0d6fb71073d065e6eea098bcb,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-14,false,source_date_delivered,,
2024-11-14,2024,11,14,DR-025387,Batangas,ZELEX 200MG CAP,2,2500,5000,250,4750,925,1850,2900,0.58,valid,,,,,,,,,,,,,,2024s.csv,2024-11-14,1570,11d57f647293677fe2eb8939a65f73a0180aec11723da550d4720de6e80ca82b,634fef07627c3b1e0719ce0443e79a5cfaa9471ba3d6eabdff9bb60fd9eccdef,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,accepted_clean_sales,,2024-11-14,false,source_date_delivered,,
2024-11-18,2024,11,18,DR-RT0906,Pagbilao,BOND PAPER LONG (HARDCOPY),0.230344,9949.987844267705,2291.92,0,2291.92,5989.9975688535405,1379.76,912.16,0.3979894586198471,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 10,000.00-3",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.2303438775140576,1,5,10000,2303.44,2024s.csv,2024-11-18,2901,9001368967adb0e4ab7666adc5d6e5e14912e79209288a4bfde09623548a191f,fb171c75fc943475c1a76e942f9d8f4a548c8b5b4a6fcbe23f54707aa123de33,28f6e3660bcf1eaae8d7f7ce6d0caf8325c8b2d8ed186fcf4fa93db63e78fdc4,9f635f62c57aa55626b353d8b5466e798c1ec88ff7e2dfd14b69d9b13f41f637,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 10,000.00-3\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-18,false,source_date_delivered,,
2024-11-18,2024,11,18,DR-RT0907,Pagbilao,BOND PAPER LONG (HARDCOPY),0.174299,22309.996041285376,3888.61,0,3888.61,13372.079013648958,2330.74,1557.88,0.40062644492505034,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 22,500.00",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.1742991951901173,1,5,22500,3921.73,2024s.csv,2024-11-18,2903,837ceefc6f5e9a99462e5a200e7e993e2c3cf653ac0d5cf4d7ef258a3d920e66,2ba6393786c9cec86ba751ef4f5ec1b20a8eea744aad619fbcd42995b164a706,5654a5cacb779619b4aeb494a148e5f616a744b58856cf7fb17126ea7f5a62ef,491158f5b2d2900ee64673109567652df2d8dd1b64aeba2524e23426e6a7550b,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 22,500.00\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-18,false,source_date_delivered,,
2024-11-18,2024,11,18,DR-RT0906,Pagbilao,CLEAR BOOK LEGAL/LONG,0.263748,9949.990142105344,2624.29,0,2624.29,5989.998028421069,1579.85,1044.44,0.39798955145963294,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 10,000.00-3",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.26374811791855585,3,5,10000,2637.48,2024s.csv,2024-11-18,2901,2ed34f6d3acf574051c006a6006e18919103bf60eb68cf145b9a65bd48efb4c1,66a31f5c531adafe6b078a1e8599fd31d44fca7c735f6d008b23fb32dfe0133b,28f6e3660bcf1eaae8d7f7ce6d0caf8325c8b2d8ed186fcf4fa93db63e78fdc4,9f635f62c57aa55626b353d8b5466e798c1ec88ff7e2dfd14b69d9b13f41f637,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 10,000.00-3\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-18,false,source_date_delivered,,
2024-11-18,2024,11,18,DR-RT0907,Pagbilao,HARD COPY SUB#20 A4,0.204968,22309.970336833067,4572.83,0,4572.83,13371.989774013504,2740.83,1831.99,0.4006249958996945,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 22,500.00",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.20496765346549856,2,5,22500,4611.77,2024s.csv,2024-11-18,2903,388dd6ab059b1df2eb3ac41d7c3f7c9d4480fd8bbe57cc83a460acd4f5e786c7,7161fd44f0a02b8ccffc1bd63a2e0fbfd434640804d566e04af6b3bf3c05932d,5654a5cacb779619b4aeb494a148e5f616a744b58856cf7fb17126ea7f5a62ef,491158f5b2d2900ee64673109567652df2d8dd1b64aeba2524e23426e6a7550b,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 22,500.00\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-18,false,source_date_delivered,,
