product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
MYREFEN 500MG,111.0,56275.0,47733.0,6,4,0,957,0.84821,0.000114,0.931105,B,ABC/Pareto using Net CP (net_cost) revenue,draft
DISPOSABLE SYRINGE 3CC - TERUMO,53.5,56250.0,29283.33,4,4,0,958,0.520593,0.000114,0.931219,B,ABC/Pareto using Net CP (net_cost) revenue,draft
GIOCILLIN 500MG,200.0,56195.0,29195.0,2,2,0,959,0.51953,0.000114,0.931332,B,ABC/Pareto using Net CP (net_cost) revenue,draft
DULXATIVE 10MG,472.0,56090.0,139684.0,10,6,0,960,2.490355,0.000113,0.931446,B,ABC/Pareto using Net CP (net_cost) revenue,draft
DIGITAL BP - OMRON,7.0,56047.6,31547.6,3,2,0,961,0.562872,0.000113,0.931559,B,ABC/Pareto using Net CP (net_cost) revenue,draft
CLINDEX 150MG/ML,15.0,56015.0,47315.0,2,2,0,962,0.844684,0.000113,0.931672,B,ABC/Pareto using Net CP (net_cost) revenue,draft
KOXIB 200MG CAP,20.0,56000.0,37500.0,4,4,0,963,0.669643,0.000113,0.931786,B,ABC/Pareto using Net CP (net_cost) revenue,draft
0.9% SODIUM CHLORIDE,711.0,55940.0,27855.5,3,3,0,964,0.497953,0.000113,0.931899,B,ABC/Pareto using Net CP (net_cost) revenue,draft
RAHMACIN 500MG,45.6,55750.0,27734.0,4,3,0,965,0.497471,0.000113,0.932011,B,ABC/Pareto using Net CP (net_cost) revenue,draft
LIFERZIN 250MG IV,80.0,55750.0,41830.0,6,4,0,966,0.750314,0.000113,0.932124,B,ABC/Pareto using Net CP (net_cost) revenue,draft
AZITAS 200MG/5ML,150.0,55600.0,45050.0,2,2,0,967,0.810252,0.000112,0.932237,B,ABC/Pareto using Net CP (net_cost) revenue,draft
HYLAZINE 20MG,166.0,55585.0,328578.33,9,7,0,968,5.911277,0.000112,0.932349,B,ABC/Pareto using Net CP (net_cost) revenue,draft
POVIDONE IODINE 7.5% - MEDICROSS,45.0,55430.0,26180.0,4,3,0,969,0.472307,0.000112,0.932461,B,ABC/Pareto using Net CP (net_cost) revenue,draft
PAPER TOWEL 175PULL-UPS (FEMME),550.1121,55359.67,20227.03,16,11,1,970,0.365375,0.000112,0.932573,B,ABC/Pareto using Net CP (net_cost) revenue,draft
"IV CANNULA G.24 WINGED G24 X 1/4"" - B BRAUN",8.0,55200.0,37600.0,1,1,0,971,0.681159,0.000112,0.932685,B,ABC/Pareto using Net CP (net_cost) revenue,draft
ROSVA 10-10MG,75.0,55155.0,36405.0,14,8,0,972,0.660049,0.000112,0.932796,B,ABC/Pareto using Net CP (net_cost) revenue,draft
PARADOX TAB,158.0,55101.0,68636.0,23,17,0,973,1.24564,0.000111,0.932908,B,ABC/Pareto using Net CP (net_cost) revenue,draft
EMICOX 200MG,107.0,55000.0,37774.0,7,4,0,974,0.6868,0.000111,0.933019,B,ABC/Pareto using Net CP (net_cost) revenue,draft
LUPINSULIN 30:70 (30IU/70IU/ML) 10ML,100.0,55000.0,9800.0,1,1,0,975,0.178182,0.000111,0.93313,B,ABC/Pareto using Net CP (net_cost) revenue,draft
DISPOSABLE SYRINGE WITH NEEDLE 25GX5/8 1CC/ML SUREGUARD,50.0,55000.0,42500.0,1,1,0,976,0.772727,0.000111,0.933241,B,ABC/Pareto using Net CP (net_cost) revenue,draft
SAPHLOR-100,130.0,54800.0,34400.0,6,5,0,977,0.627737,0.000111,0.933352,B,ABC/Pareto using Net CP (net_cost) revenue,draft
LAZICARE 10MG,90.0,54778.8,50408.8,11,8,0,978,0.920225,0.000111,0.933463,B,ABC/Pareto using Net CP (net_cost) revenue,draft
ERZOL 5MG/ML (500MG/100ML) 100ML,2250.0,54580.0,20830.0,4,2,0,979,0.381642,0.00011,0.933573,B,ABC/Pareto using Net CP (net_cost) revenue,draft
EXAMINATION LATEX GLOVES MEDIUM,205.0,54525.0,17625.0,2,1,0,980,0.323246,0.00011,0.933683,B,ABC/Pareto using Net CP (net_cost) revenue,draft
MACROSET - ADULT (INFUSION SET)- TUDOR,584.0,54500.0,52778.0,5,4,0,981,0.968404,0.00011,0.933794,B,ABC/Pareto using Net CP (net_cost) revenue,draft
SANOVIZ OB PLUS,34.0,54461.0,37661.0,6,5,0,982,0.691522,0.00011,0.933904,B,ABC/Pareto using Net CP (net_cost) revenue,draft
OPRA-40 40MG,37.0,54396.0,37579.5,9,6,0,983,0.69085,0.00011,0.934014,B,ABC/Pareto using Net CP (net_cost) revenue,draft
IV CANNULA G22 - CATHULA,17.0,54300.0,19300.0,3,3,0,984,0.355433,0.00011,0.934123,B,ABC/Pareto using Net CP (net_cost) revenue,draft
SORBIFER DURULES 310MG,47.0,54250.0,15092.42,4,3,0,985,0.278201,0.00011,0.934233,B,ABC/Pareto using Net CP (net_cost) revenue,draft
HYCLENS WOUND SPRAY 2% 120ML BOV,107.0,54230.0,12286.0,7,7,0,986,0.226554,0.00011,0.934343,B,ABC/Pareto using Net CP (net_cost) revenue,draft
ZEGECEF 250MG/5ML SUS,1561.0,54136.71,355133.38,62,28,0,987,6.559937,0.000109,0.934452,B,ABC/Pareto using Net CP (net_cost) revenue,draft
BP APPARATUS STAND TYPE,3.0,54000.0,45600.0,1,1,0,988,0.844444,0.000109,0.934561,B,ABC/Pareto using Net CP (net_cost) revenue,draft
TORVASTATIN 40MG,120.0,54000.0,35400.0,4,2,0,989,0.655556,0.000109,0.934671,B,ABC/Pareto using Net CP (net_cost) revenue,draft
TOOTHBRUSH COLGATE ADULT,1200.0,53962.44,39790.44,1,1,0,990,0.737373,0.000109,0.93478,B,ABC/Pareto using Net CP (net_cost) revenue,draft
INHIBITA 40MG CAP,106.0,53857.0,18347.0,8,6,0,991,0.340661,0.000109,0.934889,B,ABC/Pareto using Net CP (net_cost) revenue,draft
MUPIROW 20MG,500.0,53850.0,29850.0,1,1,0,992,0.554318,0.000109,0.934998,B,ABC/Pareto using Net CP (net_cost) revenue,draft
AERO-VENT 1MG/ML (2.5MG/2.5ML),125.66,53777.5,20475.84,9,6,0,993,0.380751,0.000109,0.935106,B,ABC/Pareto using Net CP (net_cost) revenue,draft
ATV PLUS 5MG/10MG,53.0,53000.0,42750.0,3,3,0,994,0.806604,0.000107,0.935213,B,ABC/Pareto using Net CP (net_cost) revenue,draft
BIOMEF 500MG TAB,45.0,52925.0,49775.0,4,4,0,995,0.940482,0.000107,0.93532,B,ABC/Pareto using Net CP (net_cost) revenue,draft
ROSEMIDE 10MG/ML (20MG/2ML) 2ML,96.0,52760.0,47192.0,13,8,0,996,0.894466,0.000107,0.935427,B,ABC/Pareto using Net CP (net_cost) revenue,draft
ZONROX COLOR SAFE 900ML,473.0,52738.0,25191.05,3,3,0,997,0.477664,0.000107,0.935534,B,ABC/Pareto using Net CP (net_cost) revenue,draft
FORTIS VITAMIN,170.0,52695.0,44365.0,6,5,0,998,0.84192,0.000107,0.93564,B,ABC/Pareto using Net CP (net_cost) revenue,draft
OPTRYL EYE OINTMENT,412.0,52674.95,47255.95,15,11,0,999,0.897124,0.000107,0.935747,B,ABC/Pareto using Net CP (net_cost) revenue,draft
KELLY CURVED 8'' (OLTEN),66.0,52650.0,20442.0,3,2,0,1000,0.388262,0.000106,0.935853,B,ABC/Pareto using Net CP (net_cost) revenue,draft
BUDESON 250MCG/ML (500MCG/2ML),184.68,52644.99,357906.73,25,18,0,1001,6.798496,0.000106,0.93596,B,ABC/Pareto using Net CP (net_cost) revenue,draft
KELLY STRAIGHT 8'' (OLTEN),66.0,52620.0,20412.0,3,2,0,1002,0.387913,0.000106,0.936066,B,ABC/Pareto using Net CP (net_cost) revenue,draft
PIDCLIN 100MG,300.0,52500.0,7500.0,1,1,0,1003,0.142857,0.000106,0.936172,B,ABC/Pareto using Net CP (net_cost) revenue,draft
"T-SHIRT ORDINARY (S,M,L,XL,2XL)",150.0,52350.0,19350.0,1,1,0,1004,0.369628,0.000106,0.936278,B,ABC/Pareto using Net CP (net_cost) revenue,draft
FENO-T6 160MG,67.0,52253.3,44883.3,1,1,0,1005,0.858956,0.000106,0.936384,B,ABC/Pareto using Net CP (net_cost) revenue,draft
FLAGEX 500MG,157.0,52178.5,59661.25,30,21,0,1006,1.143407,0.000106,0.936489,B,ABC/Pareto using Net CP (net_cost) revenue,draft
ISOPROPHYL ALCOHOL 70% GALLON (ALCORADE),100.0,52100.0,29100.0,1,1,0,1007,0.558541,0.000105,0.936595,B,ABC/Pareto using Net CP (net_cost) revenue,draft
ESSPRIN ADULT 20ML,217.0,52080.0,48450.0,25,16,0,1008,0.9303,0.000105,0.9367,B,ABC/Pareto using Net CP (net_cost) revenue,draft
NYESECOD 50MG,28.0,51975.0,32515.0,3,2,0,1009,0.625589,0.000105,0.936805,B,ABC/Pareto using Net CP (net_cost) revenue,draft
CETICIT 10MG,65.0,51947.0,49597.0,13,11,0,1010,0.954762,0.000105,0.93691,B,ABC/Pareto using Net CP (net_cost) revenue,draft
ULTREINAC 200MG,130.0,51897.16,41497.16,4,3,0,1011,0.799604,0.000105,0.937015,B,ABC/Pareto using Net CP (net_cost) revenue,draft
TOOTHPASTE COLGATE 37G,700.0,51800.0,20300.0,1,1,0,1012,0.391892,0.000105,0.93712,B,ABC/Pareto using Net CP (net_cost) revenue,draft
TOOTHPASTE CLOSE UP RED 50ML,700.0,51800.0,11418.75,1,1,0,1013,0.220439,0.000105,0.937224,B,ABC/Pareto using Net CP (net_cost) revenue,draft
BLEACHING LIQUID ORIGINAL 3785ML (ZONROX),5.5951,51401.85,17400.87,7,5,5,1014,0.338526,0.000104,0.937328,B,ABC/Pareto using Net CP (net_cost) revenue,draft
GIOCILLIN 1G,52.0,51360.0,35017.96,5,3,0,1015,0.681814,0.000104,0.937432,B,ABC/Pareto using Net CP (net_cost) revenue,draft
CLINDOLLEN 150MG/ML (300MG/2ML) 2ML,20.0,51300.0,38320.0,1,1,0,1016,0.746979,0.000104,0.937536,B,ABC/Pareto using Net CP (net_cost) revenue,draft
CLIN-GEN 300MG CAP,80.0,51238.75,23188.75,9,5,0,1017,0.452563,0.000104,0.93764,B,ABC/Pareto using Net CP (net_cost) revenue,draft
MATERNITY PAD - SANITEX,750.0,51170.0,54370.0,6,6,0,1018,1.062537,0.000103,0.937743,B,ABC/Pareto using Net CP (net_cost) revenue,draft
TRASH BAG MEDIUM BLACK,61.6747,51138.88,27024.58,7,3,5,1019,0.528455,0.000103,0.937846,B,ABC/Pareto using Net CP (net_cost) revenue,draft
NEEDLE HOLDER SIZE 6'' (OLTEN),40.0,50800.0,36000.0,2,2,0,1020,0.708661,0.000103,0.937949,B,ABC/Pareto using Net CP (net_cost) revenue,draft
DISPOSABLE DIAPER ADULT LARGE (HEXACARE),210.0,50708.8,9968.8,3,3,0,1021,0.196589,0.000103,0.938052,B,ABC/Pareto using Net CP (net_cost) revenue,draft
PORSROSE 20MG/ML (100MG/5ML) 5ML,120.0,50706.0,16506.0,3,1,0,1022,0.325524,0.000103,0.938154,B,ABC/Pareto using Net CP (net_cost) revenue,draft
ZONROX ORIGINAL 1/2 GALON,460.0,50600.0,18565.6,1,1,0,1023,0.366909,0.000102,0.938257,B,ABC/Pareto using Net CP (net_cost) revenue,draft
SURE GUARD LATEX SURGICAL GLOVES 7.0,37.0,50531.0,22781.0,3,3,0,1024,0.450832,0.000102,0.938359,B,ABC/Pareto using Net CP (net_cost) revenue,draft
CIPROSAN 500MG,78.0,50500.3,58380.3,5,4,0,1025,1.156039,0.000102,0.938461,B,ABC/Pareto using Net CP (net_cost) revenue,draft
X-RAY FILM 14X14 (FUJI),10.0,50465.0,4205.0,3,1,0,1026,0.083325,0.000102,0.938563,B,ABC/Pareto using Net CP (net_cost) revenue,draft
ACCEDIAZINE 10MG/G (1% W/W) 25G,365.0,50370.0,27375.0,1,1,0,1027,0.543478,0.000102,0.938665,B,ABC/Pareto using Net CP (net_cost) revenue,draft
MULTI-GROW 30ML,272.0,50356.0,31316.0,11,9,0,1028,0.621892,0.000102,0.938767,B,ABC/Pareto using Net CP (net_cost) revenue,draft
MONILIASOL 125MG/5ML,2528.32,50341.5,148330.32,187,37,0,1029,2.946482,0.000102,0.938868,B,ABC/Pareto using Net CP (net_cost) revenue,draft
FLUCYSTEINE-600 600MG 6G,300.0,50160.0,21920.0,7,5,0,1030,0.437002,0.000101,0.93897,B,ABC/Pareto using Net CP (net_cost) revenue,draft
SILVERDEX 10MG,272.0,50134.0,35446.0,7,7,0,1031,0.707025,0.000101,0.939071,B,ABC/Pareto using Net CP (net_cost) revenue,draft
GANG CHAIR 5 SEATER,2.0,50000.0,33000.0,1,1,0,1032,0.66,0.000101,0.939172,B,ABC/Pareto using Net CP (net_cost) revenue,draft
PERSONAL PROTECTIVE EQUIPMENT COVER ALL (3M),50.0,50000.0,20000.0,1,1,0,1033,0.4,0.000101,0.939273,B,ABC/Pareto using Net CP (net_cost) revenue,draft
IV CANNULALUER LOCK G26 0.6X19MM (BD),5.0,50000.0,30000.0,2,1,0,1034,0.6,0.000101,0.939374,B,ABC/Pareto using Net CP (net_cost) revenue,draft
GROCERY PRODUCT (RICE/CANNED GOODS),50.0,49950.0,23680.0,1,1,0,1035,0.474074,0.000101,0.939475,B,ABC/Pareto using Net CP (net_cost) revenue,draft
E-DOL AMPULE,30.0,49800.0,49800.0,1,1,0,1036,1.0,0.000101,0.939576,B,ABC/Pareto using Net CP (net_cost) revenue,draft
SQCEF 125MG,202.0,49800.0,31304.0,3,3,0,1037,0.628594,0.000101,0.939677,B,ABC/Pareto using Net CP (net_cost) revenue,draft
GALAXY TABLET S7 FESM-T733NLGEXTC,1.0,49800.0,20310.0,1,1,0,1038,0.407831,0.000101,0.939778,B,ABC/Pareto using Net CP (net_cost) revenue,draft
COCINE 250MG/ML (500MG/2ML),93.0,49662.5,-4277.5,4,3,0,1039,-0.086131,0.0001,0.939878,B,ABC/Pareto using Net CP (net_cost) revenue,draft
CORSIN-600 150MG/ML (600MG/4ML) 4ML,170.0,49605.0,35155.0,8,6,0,1040,0.708699,0.0001,0.939978,B,ABC/Pareto using Net CP (net_cost) revenue,draft
DOBUMEAN 12.5MG,195.0,49550.0,68340.0,8,8,0,1041,1.379213,0.0001,0.940078,B,ABC/Pareto using Net CP (net_cost) revenue,draft
COTTON ROLL 400G - UNIMEX,484.0,49467.0,51353.0,24,15,0,1042,1.038126,0.0001,0.940178,B,ABC/Pareto using Net CP (net_cost) revenue,draft
EXAMINATION LATEX GLOVES SMALL,200.0,49400.0,13400.0,1,1,0,1043,0.271255,0.0001,0.940278,B,ABC/Pareto using Net CP (net_cost) revenue,draft
RICHARDSON EASTMAN RETRACTOR SET OF 2PCS,20.0,49370.0,21950.0,3,1,0,1044,0.444602,0.0001,0.940378,B,ABC/Pareto using Net CP (net_cost) revenue,draft
IV CANNULA 22G - HEXACARE,25.0,49300.0,31800.0,3,2,0,1045,0.64503,0.0001,0.940478,B,ABC/Pareto using Net CP (net_cost) revenue,draft
DOTHIX 100MG,170.0,49290.0,24470.0,4,3,0,1046,0.49645,0.0001,0.940577,B,ABC/Pareto using Net CP (net_cost) revenue,draft
INSULIN SYRINGE WITH NEEDLE 1CC 29GX1/2 TERUMO,50.0,49237.0,12787.0,9,6,0,1047,0.259703,0.0001,0.940677,B,ABC/Pareto using Net CP (net_cost) revenue,draft
KETROM 30MG/ML,145.6,49201.2,68893.2,11,6,0,1048,1.400234,9.9e-05,0.940777,B,ABC/Pareto using Net CP (net_cost) revenue,draft
JAGAPLEX OB,162.3,49080.0,79364.48,39,26,0,1049,1.617043,9.9e-05,0.940876,B,ABC/Pareto using Net CP (net_cost) revenue,draft
EUROZYLLIN 250MG,2000.0,49020.0,19020.0,2,1,0,1050,0.388005,9.9e-05,0.940975,B,ABC/Pareto using Net CP (net_cost) revenue,draft
HEPARIN LOCKS,7.0,49000.0,41500.0,3,3,0,1051,0.846939,9.9e-05,0.941074,B,ABC/Pareto using Net CP (net_cost) revenue,draft
CLOBECHEM 500MCG/G (0.05% W/W) 5G,700.0,49000.0,14140.0,1,1,0,1052,0.288571,9.9e-05,0.941173,B,ABC/Pareto using Net CP (net_cost) revenue,draft
AMBILIN 500-500MG,100.0,49000.0,37000.0,1,1,0,1053,0.755102,9.9e-05,0.941272,B,ABC/Pareto using Net CP (net_cost) revenue,draft
JAGAPLEX SYR 120ML,757.0,48889.0,76625.85,66,32,0,1054,1.567343,9.9e-05,0.941371,B,ABC/Pareto using Net CP (net_cost) revenue,draft
CELEKOP 200MG,90.0,48700.0,37000.0,4,2,0,1055,0.759754,9.8e-05,0.941469,B,ABC/Pareto using Net CP (net_cost) revenue,draft
METACORT 4MG/ML (8MG/2ML) 2ML,160.0,48595.0,-31405.0,3,2,0,1056,-0.64626,9.8e-05,0.941568,B,ABC/Pareto using Net CP (net_cost) revenue,draft
NASOGASTRIC TUBE FR 16 (PARTNERS),150.0,48591.0,24591.0,1,1,0,1057,0.506081,9.8e-05,0.941666,B,ABC/Pareto using Net CP (net_cost) revenue,draft
NASOGASTRIC TUBE FR 18 (PARTNERS),150.0,48591.0,24591.0,1,1,0,1058,0.506081,9.8e-05,0.941764,B,ABC/Pareto using Net CP (net_cost) revenue,draft
BABY WASH 100ML (JOHNSON),585.0,48485.0,14851.25,19,14,0,1059,0.306306,9.8e-05,0.941862,B,ABC/Pareto using Net CP (net_cost) revenue,draft
D5LR 1000ML,748.0,48480.0,41608.0,3,3,0,1060,0.858251,9.8e-05,0.94196,B,ABC/Pareto using Net CP (net_cost) revenue,draft
APULDON 10MG,50.0,48430.7,44385.7,16,11,0,1061,0.916479,9.8e-05,0.942058,B,ABC/Pareto using Net CP (net_cost) revenue,draft
DISPOSABLE SYRINGE (10CC/ML) 23GX1 LUER LOCK - DELCARE,45.0,48380.0,42130.0,4,3,0,1062,0.870814,9.8e-05,0.942156,B,ABC/Pareto using Net CP (net_cost) revenue,draft
ACCEDOME 1MG/ML,341.0,48349.0,32845.0,4,4,0,1063,0.679332,9.8e-05,0.942254,B,ABC/Pareto using Net CP (net_cost) revenue,draft
4 BURNER ELECTRIC OVEN - PO G2680,1.0,48200.0,37560.0,1,1,0,1064,0.779253,9.7e-05,0.942351,B,ABC/Pareto using Net CP (net_cost) revenue,draft
LUBRICATING JELLY 3G SACHET - SURGITECH,34.0,48125.0,30945.0,17,13,0,1065,0.643013,9.7e-05,0.942449,B,ABC/Pareto using Net CP (net_cost) revenue,draft
KIDNEY BASIN STAINLESS STEEL 10'' (OLTEN),50.0,48085.0,23185.0,2,2,0,1066,0.482167,9.7e-05,0.942546,B,ABC/Pareto using Net CP (net_cost) revenue,draft
NEBULIZER KIT ORMED,10.0,48000.0,20500.0,1,1,0,1067,0.427083,9.7e-05,0.942643,B,ABC/Pareto using Net CP (net_cost) revenue,draft
ALCORIGHT ISOPROPYL ALCOHOL,400.0,48000.0,12000.0,1,1,0,1068,0.25,9.7e-05,0.94274,B,ABC/Pareto using Net CP (net_cost) revenue,draft
"IV CANNULA WINGED G.22 X 1"" INTROCAN SAFETY - B BRAUN",8.0,48000.0,11600.0,1,1,0,1069,0.241667,9.7e-05,0.942837,B,ABC/Pareto using Net CP (net_cost) revenue,draft
RETABETASOL 500MCG/G(0.5%W/W),150.0,48000.0,41400.0,1,1,0,1070,0.8625,9.7e-05,0.942934,B,ABC/Pareto using Net CP (net_cost) revenue,draft
GLOVES 7.5 ( STERILE / POWDERED) - DR. CARE,20.0,47940.0,30940.0,1,1,0,1071,0.64539,9.7e-05,0.943031,B,ABC/Pareto using Net CP (net_cost) revenue,draft
TOOTHPASTE CLOSE-UP GREEN 50ML,650.0,47889.0,18151.5,3,2,0,1072,0.379033,9.7e-05,0.943128,B,ABC/Pareto using Net CP (net_cost) revenue,draft
CLINDAPHIL-600 150MG/ML (600MG/4ML) 4ML,40.0,47888.0,20488.0,1,1,0,1073,0.427832,9.7e-05,0.943225,B,ABC/Pareto using Net CP (net_cost) revenue,draft
DEXTROSE 50ML,26.0,47780.0,14020.0,2,2,0,1074,0.293428,9.7e-05,0.943321,B,ABC/Pareto using Net CP (net_cost) revenue,draft
STERILE LATEX SURGICAL GLOVES #7,30.0,47550.0,25050.0,2,1,0,1075,0.526814,9.6e-05,0.943417,B,ABC/Pareto using Net CP (net_cost) revenue,draft
MOP - ORDINARY,96.0,47520.0,32640.0,1,1,0,1076,0.686869,9.6e-05,0.943513,B,ABC/Pareto using Net CP (net_cost) revenue,draft
EXECORE 500MG,784.0,47306.0,83778.0,8,3,0,1077,1.77098,9.6e-05,0.943609,B,ABC/Pareto using Net CP (net_cost) revenue,draft
BETASOL 10% SOLUTION ANTISEPTIC,36.0,47290.0,25610.0,4,3,0,1078,0.541552,9.6e-05,0.943705,B,ABC/Pareto using Net CP (net_cost) revenue,draft
CATAMED 75MCG,42.0,47274.0,40186.0,8,7,0,1079,0.850066,9.6e-05,0.9438,B,ABC/Pareto using Net CP (net_cost) revenue,draft
DEXTAR-S 4MG/ML 2ML,130.0,47243.0,-7357.0,4,4,0,1080,-0.155727,9.6e-05,0.943896,B,ABC/Pareto using Net CP (net_cost) revenue,draft
TOOTHBRUSH - COLGATE CLASSIC CHILD,1100.0,47100.0,35960.0,2,2,0,1081,0.763482,9.5e-05,0.943991,B,ABC/Pareto using Net CP (net_cost) revenue,draft
BLOOD URIC ACID TEST STRIPS (EASYTOUCH),43.0,47003.0,13463.0,2,2,0,1082,0.286429,9.5e-05,0.944086,B,ABC/Pareto using Net CP (net_cost) revenue,draft
HYPRO 10MG/20ML,814.0,46755.0,262005.0,23,17,0,1083,5.603786,9.5e-05,0.944181,B,ABC/Pareto using Net CP (net_cost) revenue,draft
DIGITAL CAMERA - 24.1 MP CANON,1.0,46750.0,30755.0,1,1,0,1084,0.657861,9.5e-05,0.944275,B,ABC/Pareto using Net CP (net_cost) revenue,draft
KALIGEN 750MG,12.0,46690.0,33409.2,3,3,0,1085,0.715554,9.4e-05,0.94437,B,ABC/Pareto using Net CP (net_cost) revenue,draft
BROADMETZ 500MG,656.57,46527.5,101427.67,53,27,0,1086,2.179951,9.4e-05,0.944464,B,ABC/Pareto using Net CP (net_cost) revenue,draft
AEROX 500MG TAB,150.0,46485.0,32535.0,1,1,0,1087,0.699903,9.4e-05,0.944558,B,ABC/Pareto using Net CP (net_cost) revenue,draft
MULTILEM 100MG-DROPS,1262.0,46368.0,23672.0,8,8,0,1088,0.510524,9.4e-05,0.944651,B,ABC/Pareto using Net CP (net_cost) revenue,draft
MOLNUPIRAVIR 400MG,180.0,46300.0,13900.0,10,6,0,1089,0.300216,9.4e-05,0.944745,B,ABC/Pareto using Net CP (net_cost) revenue,draft
GENERIC CEFIXIME 20MG DROPS,343.0,46149.0,28791.0,3,3,0,1090,0.623871,9.3e-05,0.944838,B,ABC/Pareto using Net CP (net_cost) revenue,draft
OXYGEN CANNULA ADULT HEXACARE,620.0,46070.0,32430.0,2,2,0,1091,0.703929,9.3e-05,0.944931,B,ABC/Pareto using Net CP (net_cost) revenue,draft
ACCU CHECK GLUCOSE STRIPS,100.96,46063.0,35656.6,10,6,0,1092,0.774083,9.3e-05,0.945025,B,ABC/Pareto using Net CP (net_cost) revenue,draft
CEFIXIME 100MG/5ML SUSP EMACIF,400.0,46000.0,9200.0,1,1,0,1093,0.2,9.3e-05,0.945118,B,ABC/Pareto using Net CP (net_cost) revenue,draft
CORBIMAX 500MG,200.0,46000.0,36400.0,1,1,0,1094,0.791304,9.3e-05,0.945211,B,ABC/Pareto using Net CP (net_cost) revenue,draft
REGIVIT 120ML,360.0,45734.4,36014.4,2,2,0,1095,0.787469,9.2e-05,0.945303,B,ABC/Pareto using Net CP (net_cost) revenue,draft
VALERI 1MG/G (0.1% W/W) 10G,650.0,45500.0,24700.0,2,1,0,1096,0.542857,9.2e-05,0.945395,B,ABC/Pareto using Net CP (net_cost) revenue,draft
HYCLENS OB WASH ANTISEPTIC,260.0,45261.26,25302.86,18,13,0,1097,0.55904,9.2e-05,0.945487,B,ABC/Pareto using Net CP (net_cost) revenue,draft
MONILIASOL 500MG,464.12,45192.28,148796.37,147,38,0,1098,3.292517,9.1e-05,0.945578,B,ABC/Pareto using Net CP (net_cost) revenue,draft
TOLLMAN 20MG,260.0,45020.0,26400.0,3,3,0,1099,0.586406,9.1e-05,0.945669,B,ABC/Pareto using Net CP (net_cost) revenue,draft
CANON PRINTER,3.0,44985.0,24000.0,1,1,0,1100,0.533511,9.1e-05,0.94576,B,ABC/Pareto using Net CP (net_cost) revenue,draft
ZINLUM 10MG/ML SYRUP (ORAL DROPS),523.0,44949.04,35657.04,7,7,0,1101,0.793277,9.1e-05,0.945851,B,ABC/Pareto using Net CP (net_cost) revenue,draft
MEOXICLAV-DS 457MG/5ML 70ML,148.0,44863.75,21682.75,8,4,0,1102,0.483302,9.1e-05,0.945942,B,ABC/Pareto using Net CP (net_cost) revenue,draft
BROADMETZ 500MG CAP,45.0,44764.0,31685.0,16,10,0,1103,0.707823,9.1e-05,0.946032,B,ABC/Pareto using Net CP (net_cost) revenue,draft
FULVAST 40MG,22.0,44680.0,38256.0,3,3,0,1104,0.856222,9e-05,0.946122,B,ABC/Pareto using Net CP (net_cost) revenue,draft
BLOOD CONNECTING YELLOW TOP,39.0,44542.0,36324.0,4,4,0,1105,0.8155,9e-05,0.946212,B,ABC/Pareto using Net CP (net_cost) revenue,draft
NUPIRA 1MG/ML (4MG/4ML),22.0,44360.0,14160.0,2,2,0,1106,0.319206,9e-05,0.946302,B,ABC/Pareto using Net CP (net_cost) revenue,draft
X-RAY CASETTE : 14X14 WITH INTENSIFY SCREEN FUJI,2.0,44245.0,9055.0,2,1,0,1107,0.204656,8.9e-05,0.946392,B,ABC/Pareto using Net CP (net_cost) revenue,draft
HEMAQUICK STAIN - MEDIC,7.0,44234.0,31158.0,5,5,0,1108,0.70439,8.9e-05,0.946481,B,ABC/Pareto using Net CP (net_cost) revenue,draft
GENERIC AMLODIPINE 5MG,50.0,44028.0,43178.0,5,4,0,1109,0.980694,8.9e-05,0.94657,B,ABC/Pareto using Net CP (net_cost) revenue,draft
DOMPY,546.0,44024.0,43064.0,12,11,0,1110,0.978194,8.9e-05,0.946659,B,ABC/Pareto using Net CP (net_cost) revenue,draft
CINNABLOC 25MG TAB,81.19,43971.0,27733.0,23,15,0,1111,0.630711,8.9e-05,0.946748,B,ABC/Pareto using Net CP (net_cost) revenue,draft
TOOTHPASTE CLOSE-UP RED 50ML,718.0,43708.5,11039.5,2,2,0,1112,0.252571,8.8e-05,0.946836,B,ABC/Pareto using Net CP (net_cost) revenue,draft
COFFEE GREAT TASTE PREMIUM 25G,2000.0,43700.0,9700.0,1,1,0,1113,0.221968,8.8e-05,0.946925,B,ABC/Pareto using Net CP (net_cost) revenue,draft
"TRANSPORE 1"" - 3M",56.0,43650.0,28930.0,5,4,0,1114,0.662772,8.8e-05,0.947013,B,ABC/Pareto using Net CP (net_cost) revenue,draft
FREDTOR 40MG,89.0,43586.0,28241.0,5,4,0,1115,0.647937,8.8e-05,0.947101,B,ABC/Pareto using Net CP (net_cost) revenue,draft
SPASCLOMIN 10MG/5ML,776.0,43500.0,32489.0,18,13,0,1116,0.746874,8.8e-05,0.947189,B,ABC/Pareto using Net CP (net_cost) revenue,draft
EUROZINE 20MG,88.0,43500.0,34380.0,10,7,0,1117,0.790345,8.8e-05,0.947277,B,ABC/Pareto using Net CP (net_cost) revenue,draft
IV CANNULA 24G - HEXACARE,22.0,43384.0,25784.0,3,2,0,1118,0.59432,8.8e-05,0.947365,B,ABC/Pareto using Net CP (net_cost) revenue,draft
