MEDSHIELD PHARMA CORP,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,
AS OF DECEMBER 2019,,,,,,,,,,,,
,,,,,,,,,,,,
DRNumber,DRDate,AREA,Product,Qty,ContractPrice,TOTAL CP,Discount,TotalCP,TransferPrice,Total TP,Net Income,
Expired 21,2019-06-20,Admin,DIUCARE 25mg,10,113,1130,0,1130,100.29,1002.9000000000001,127.09999999999991,
Expired 21,2019-06-20,Admin,GENERIC/DRUGMAKER 10mg METOCLOPRAMIDE,3,63,189,0,189,,,189,
Expired 21,2019-06-20,Admin,BIOGIC 100MG DROPS,8,8.5,68,0,68,10.45,83.6,-15.599999999999994,
Expired 21,2019-06-20,Admin,CEFAZIN 1g,1,30,30,0,30,,,30,
Expired 21,2019-06-20,Admin,LERIF 2.5mg/ml,40,19,760,0,760,,,760,
Expired 21,2019-06-20,Admin,Lorarex 5mg,6,26.88,161.28,0,161.28,,,161.28,
Expired 21,2019-06-20,Admin,Kylemed Amoxicillin 250mg,1,110,110,0,110,0,0,110,
Expired 21,2019-06-20,Admin,MYRENTYL 10MG,10,11.75,117.5,0,117.5,10.5,105,12.5,
Expired 21,2019-06-20,Admin,Xyphen 10mg,2,90,180,0,180,90,180,0,
Expired 21,2019-06-20,Admin,Calcigard 5mg,4,160,640,0,640,170.52,682.08,-42.08000000000004,
Expired 21,2019-06-20,Admin,Multicaps,1,115,115,0,115,65,65,50,
Expired 21,2019-06-20,Admin,PROLOL 100mg,5,45,225,0,225,,,225,
Expired 21,2019-06-20,Admin,CLAXIC 125mg/31.25mg/5ml,30,75.6,2268,0,2268,,,2268,
Expired 21,2019-06-20,Admin,ZENOBLOC Z 50mg,13,145,1885,0,1885,,,1885,
Expired 21,2019-06-20,Admin,VISTREP 125mg/5ml,98,36,3528,0,3528,,,3528,
Expired 21,2019-06-20,Admin,ERCEFLORA 5ml,21,332,6972,0,6972,,,6972,
Expired 21,2019-06-20,Admin,VASCOPINE 10MG,1,49,49,0,49,,,49,
Expired 21,2019-06-20,Admin,BUFENOL 100mg/5ml,38,33.68,1279.84,0,1279.84,,,1279.84,
Expired 21,2019-06-20,Admin,Phenylopropanolamine 60ml,56,13,728,0,728,,,728,
MS 00057,2019-04-15,Government,Face Mask Earloop,200,300,60000,0,60000,45,9000,51000,
MS 00057,2019-04-15,Government,Alcohol 500ml,400,120,48000,0,48000,,,48000,
MS 00057,2019-04-15,Government,DISPOSABLE SYRINGE 5CC TERUMO,30,1115,33450,0,33450,460,13800,19650,
MS 00057,2019-04-15,Government,GAMMEX,6,2699,16194,0,16194,,,16194,
MS 00057,2019-04-15,Government,Gauze Roll 28x24 - Surgitech,12,1963,23556,0,23556,900,10800,12756,
MS 00057,2019-04-15,Government,POVIDONE IODINE 10% 1GAL,12,1319,15828,0,15828,,,15828,
MS 00057,2019-04-15,Government,Cotton  Roll 400g - Unimex,48,311,14928,0,14928,150,7200,7728,
MS 00057,2019-04-15,Government,NEBULIZER KIT W/ MOUTH PC - ORMED,300,96,28800,0,28800,,,28800,
MS 00057,2019-04-15,Government,Syringe w/ Needle 3cc -  Indoplas,65,995,64675,0,64675,300,19500,45175,
MS 00057,2019-04-15,Government,Lubricating Jelly 150g,50,263,13150,0,13150,150,7500,5650,
MS 00057,2019-04-15,Government,Cord Clamp - Ormed,5,1195,5975,0,5975,400,2000,3975,
MS 00057,2019-04-15,Government,Cidex,12,2639,31668,0,31668,,,31668,
MS 00057,2019-04-15,Government,BOUFFANT CAP,20,335,6700,0,6700,130,2600,4100,
MS 00057,2019-04-15,Government,"MICROPORE 1"" - 3M",19,955,18145,0,18145,380,7220,10925,
MS 00057,2019-04-15,Government,SANITEX,100,143,14300,0,14300,,,14300,
MS 00079,2019-04-25,Hospital,ONZET 2mg,30,6302,189060,0,189060,2948,88440,100620,
MS00004,2019-02-12,Hospital,ZEFXON 40mg,300,533.4,160020,0,160020,274.51311999999996,82353.93599999999,77666.06400000001,
MS00004,2019-02-12,Hospital,PROFUREX 750mg ,1500,377.44,566160,0,566160,198.6952,298042.8,268117.2,
MS00004,2019-02-12,Hospital,MAXIFER 20mg/ml,120,2450,294000,0,294000,951.382,114165.84,179834.16,
MS00006,2019-03-12,Government,Amboxil 500mg,10,1440,14400,0,14400,0,0,14400,
MS00006,2019-03-12,Government,ANGEL-50 50mg,10,988,9880,0,9880,122,1220,8660,
MS00006,2019-03-12,Government,Prometin,10,280,2800,0,2800,46,460,2340,
MS00006,2019-03-12,Government,HIVENT 1mg/2.5ml,3.67,11479.564,42129.99988,0,42129.99988,250,917.5,41212.49988,
MS00006,2019-03-12,Government,Asmamed,60,36,2160,0,2160,,,2160,
MS00006,2019-03-12,Government,Burnsil 25g,20,171,3420,0,3420,,,3420,
MS00006,2019-03-12,Government,GOZEDINE 35mg,20,429,8580,0,8580,,,8580,
MS00006,2019-03-12,Government,ZINC VITA SYRUP,60,65,3900,0,3900,18.3,1098,2802,
MS00006,2019-03-12,Government,PEN G NA 5m,6,1900,11400,0,11400,,,11400,
MS00006,2019-03-12,Government,CLODIN 75MG TAB,2,5250,10500,0,10500,600,1200,9300,
MS00006,2019-03-12,Government,Ranzole 40mg,10,1064,10640,0,10640,,,10640,
MS00006,2019-03-12,Government,BIOPHEN 1M,10,850,8500,0,8500,,,8500,
MS00006,2019-03-12,Government,Gyne-tocin 10iu/ml,50,460,23000,0,23000,91.66666666666667,4583.333333333334,18416.666666666664,
MS00012/ SI 2212/2211,2019-02-22,Hospital,LACTAMOX 500mg/125mg TAB,3,2800,8400,0,8400,1173.2,3519.6000000000004,4880.4,
MS00012/ SI 2212/2211,2019-02-22,Hospital,CEPROTRON 500mg,2,1750,3500,0,3500,500,1000,2500,
MS00012/ SI 2212/2211,2019-02-22,Hospital,ANTIZOAL 5mg/ml,30,80,2400,0,2400,14.966666666666667,449,1951,
MS00012/ SI 2212/2211,2019-02-22,Hospital,DIFLOSID 75mg/3ml,5,750,3750,0,3750,142.25,711.25,3038.75,
MS00012/ SI 2212/2211,2019-02-22,Hospital,Ranirex 25mg/ml,3,800,2400,0,2400,40,120,2280,
MS00012/ SI 2212/2211,2019-02-22,Hospital,BUPIRIGHT 5mg/ml,5,3100,15500,0,15500,,,15500,
MS00012/ SI 2212/2211,2019-02-22,Hospital,EVAPROST 125mcg/ml,2,3960,7920,0,7920,1872,3744,4176,
MS00012/ SI 2212/2211,2019-02-22,Hospital,CEFZIME 750mg,10,3000,30000,0,30000,765,7650,22350,
MS00012/ SI 2212/2211,2019-02-22,Hospital,APROCARE 150mg,2,870,1740,0,1740,219,438,1302,
MS00012/ SI 2212/2211,2019-02-22,Hospital,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,6,1550,9300,0,9300,244,1464,7836,
MS00012/ SI 2212/2211,2019-02-22,Hospital,UNIDOL 50mg/ml,1,6000,6000,0,6000,1300,1300,4700,
MS00012/ SI 2212/2211,2019-02-22,Hospital,MAXIFER 20mg/ml,2,2450,4900,0,4900,951.382,1902.764,2997.236,
MS00012/ SI 2212/2211,2019-02-22,Hospital,NERVAPLEX 500mg,5,1550,7750,0,7750,615,3075,4675,
MS00013/ SI 2213,2019-02-22,Supplies,Jackson Pratt 100ml,10,1450,14500,0,14500,900,9000,5500,
MS00013/ SI 2213,2019-02-22,Supplies,All Silicone Duodenal Tube F.16 - UNIMEX,50,221,11050,0,11050,180,9000,2050,
MS00018,2019-03-07,Government,CEFZIME 750mg,100,3000,300000,0,300000,765,76500,223500,
MS00020,2019-03-06,Government,Hyposol,248,157,38936,0,38936,78,19344,19592,
MS00028,2019-04-03,Government,RAPICLAV 625mg,47.62,881.9824,42000.001888,0,42000.001888,,,42000.001888,
MS00028,2019-04-03,Government,AMPI-1,50,500,25000,0,25000,61.35,3067.5,21932.5,
MS00028,2019-04-03,Government,VERTIKIND,15,2050,30750,0,30750,522.5,7837.5,22912.5,
MS00028,2019-04-03,Government,DALAMYCIN 150 MG,10,4700,47000,0,47000,933.3333333333334,9333.333333333334,37666.666666666664,
MS00028,2019-04-03,Government,MYRENTYL 10MG,0.72,6400,4608,0,4608,10.5,7.56,4600.44,
MS00028,2019-04-03,Government,ABDOPEN,20,1000,20000,0,20000,112,2240,17760,
MS00028,2019-04-03,Government,KLARITHIX 500MG TAB,16.67,1679.664,27999.998880000003,0,27999.998880000003,225,3750.7500000000005,24249.248880000003,
MS00035,2019-04-03,Government,AMPICARE 500mg/250mg,5,5755,28775,0,28775,350,1750,27025,
MS00035,2019-04-03,Government,EPIX BY 10'S,50,258,12900,0,12900,245.4333333333333,12271.666666666666,628.3333333333339,
MS00035,2019-04-03,Government,CORBAL 100mg,40,1200,48000,0,48000,50,2000,46000,
MS00035,2019-04-03,Government,CORBAL 250mg,20,1700,34000,0,34000,525,10500,23500,
MS00035,2019-04-03,Government,FORMET 500mg,6,512,3072,0,3072,74,444,2628,
MS00035,2019-04-03,Government,Dopathyl 250mg,5,1500,7500,0,7500,520,2600,4900,
MS00035,2019-04-03,Government,Microscot 20mg/g,15,255,3825,0,3825,79,1185,2640,
MS00035,2019-04-03,Government,PARASAPH 500mg,20,230,4600,0,4600,39,780,3820,
MS00035,2019-04-03,Government,NOBUTOL 2MG SYR,22,70,1540,0,1540,12,264,1276,
MS00035,2019-04-03,Government,IMATET,51,1180,60180,0,60180,510,26010,34170,
MS00038,2019-03-25,Government,MILGESIC 250MG/5ML SUS,288,110,31680,0,31680,,,31680,
MS00038,2019-03-25,Government,PARASAPH 500mg,30,230,6900,0,6900,39,1170,5730,
MS00038,2019-03-25,Government,SALRESP,30,1330,39900,0,39900,475,14250,25650,
MS00038,2019-03-25,Government,SPASBASCINE,200,820,164000,0,164000,203.33333333333334,40666.66666666667,123333.33333333333,
MS00038,2019-03-25,Government,REVITAPLEX TAB,20,375,7500,0,7500,105,2100,5400,
MS00044,2019-05-09,Government,SHARJVAX 1500IU,20,650,13000,0,13000,,,13000,
MS00044,2019-05-09,Government,SPEEDA,50,5250,262500,0,262500,840,42000,220500,
MS00047,2019-04-27,Government,"BP APPARATUS, MANUAL",2,895,1790,0,1790,,,1790,
MS00047,2019-04-27,Government,THERMAL BLANKET,25,197,4925,0,4925,,,4925,
MS00047,2019-04-27,Government,TRIANGULAR BANDAGE,150,145,21750,0,21750,,,21750,
MS00047,2019-04-27,Government,HOT & COLD BAG,10,367,3670,0,3670,,,3670,
MS00047,2019-04-27,Government,AMONIA,12,25,300,0,300,,,300,
MS00047,2019-04-27,Government,CPR MASK,8,1995,15960,0,15960,,,15960,
MS00047,2019-04-27,Government,GLOVES MEDIUM POWDERED,5,275,1375,0,1375,,,1375,
MS00047,2019-04-27,Government,"Elastic Bandage 4""x5y - Surgitech",20,79,1580,0,1580,35,700,880,
MS00047,2019-04-27,Government,BETADINE POVIDONE IODINE 10% GAL,1,1340,1340,0,1340,,,1340,
MS00047,2019-04-27,Government,Alcohol 500ml,20,148,2960,0,2960,,,2960,
MS00048,2019-04-12,Government,AMBIDOL 50mg/ml (100mg/2ml),800,102,81600,0,81600,90,72000,9600,
MS00048,2019-04-12,Government,REVITAPLEX TAB,20,374,7480,0,7480,105,2100,5380,
MS00048,2019-04-12,Government,Microscot 20mg/g,300,250,75000,0,75000,79,23700,51300,
MS00048,2019-04-12,Government,AMPICARE 500mg/250mg,50,5755,287750,0,287750,350,17500,270250,
MS00048,2019-04-12,Government,ZURENIX 500MG TAB,100,594,59400,0,59400,,,59400,
MS00048,2019-04-12,Government,GAVIXONE 1g With Diluent,1500,420,630000,0,630000,28,42000,588000,
MS00049,2019-04-10,Cam Sur,LACTAMOX 500mg/125mg TAB,6,2800,16800,0,16800,1173.2,7039.200000000001,9760.8,
MS00049,2019-04-10,Cam Sur,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,7,1550,10850,0,10850,244,1708,9142,
MS00049,2019-04-10,Cam Sur,ERGON 125mcg,2,2000,4000,0,4000,90.66600000000001,181.33200000000002,3818.668,
MS00049,2019-04-10,Cam Sur,MAXIFER 20mg/ml,2,2450,4900,0,4900,951.382,1902.764,2997.236,
MS00049,2019-04-10,Cam Sur,UNIDOL 50mg/ml,1,6000,6000,0,6000,1300,1300,4700,
MS00049,2019-04-10,Cam Sur,DIFLOSID 75mg/3ml,5,750,3750,0,3750,142.25,711.25,3038.75,
MS00049,2019-04-10,Cam Sur,EVAPROST 125mcg/ml,1,4800,4800,0,4800,1872,1872,2928,
MS00049,2019-04-10,Cam Sur,CEPROTRON 500mg,3,1750,5250,0,5250,500,1500,3750,
MS00050,2019-04-01,Hospital,ANTIZOAL 5mg/ml,100,120,12000,0,12000,14.966666666666667,1496.6666666666667,10503.333333333334,
MS00051,2019-05-09,Government,EXEL 250mg/5ml sus,144,79,11376,0,11376,25.5,3672,7704,
MS00051,2019-05-09,Government,Traman 50mg/ml,30,1015,30450,0,30450,220,6600,23850,
MS00051,2019-05-09,Government,REGIVIT 60ML,144,68.5,9864,0,9864,8.983333333333333,1293.6,8570.4,
MS00051,2019-05-09,Government,Negacof 300mg,144,98,14112,0,14112,,,14112,
MS00051,2019-05-09,Government,SAPHLECOX 200mg,29,2498,72442,0,72442,168,4872,67570,
MS00051,2019-05-09,Government,NOVACEE 100MG,144,58,8352,0,8352,,,8352,
MS00051,2019-05-09,Government,DIXIN 250mcg,30,600,18000,0,18000,250,7500,10500,
MS00052,2019-04-22,Government,VONWELT PREDNISONE 5mg TAB,15,200,3000,0,3000,,,3000,
MS00052,2019-04-22,Government,Tomracin Eye Drops,50,290,14500,0,14500,,,14500,
MS00052,2019-04-22,Government,Burnsil 25g,20,225,4500,0,4500,,,4500,
MS00052,2019-04-22,Government,HIVENT 1mg/2.5ml,63.33333,480,30399.998399999997,0,30399.998399999997,250,15833.332499999999,14566.665899999998,
MS00052,2019-04-22,Government,AGLOTAC 25mg/ml (50mg/2ml),50,576.9,28845,0,28845,17.9425,897.125,27947.875,
MS00052,2019-04-22,Government,EXEL 250mg/5ml sus,72,80,5760,0,5760,25.5,1836,3924,
MS00052,2019-04-22,Government,LIFERZIN 250mg,90,800,72000,0,72000,120,10800,61200,
MS00052,2019-04-22,Government,VERTIKIND,4.5,2050,9225,0,9225,522.5,2351.25,6873.75,
MS00052,2019-04-22,Government,VERTIKIND,20,1875,37500,0,37500,522.5,10450,27050,
MS00052,2019-04-22,Government,CEFAZOBAS,100,163,16300,0,16300,,,16300,
MS00052,2019-04-22,Government,CEFOLAN 1g,300,291,87300,0,87300,30,9000,78300,
MS00052,2019-04-22,Government,CEFOLAN 1g,100,963,96300,0,96300,30,3000,93300,
MS00052,2019-04-22,Government,MEDRIZINE 2.5mg/ML,50,158,7900,0,7900,22.65,1132.5,6767.5,
MS00052,2019-04-22,Government,DALAMYCIN 600mg/4ml,70,925,64750,0,64750,,,64750,
MS00052,2019-04-22,Government,MYRENTYL 60ML,50,65,3250,0,3250,,,3250,
MS00052,2019-04-22,Government,DIAHIST 12.5MG/5ML SYR,50,35,1750,0,1750,12,600,1150,
MS00052,2019-04-22,Government,ANIFER 190mg,12,700,8400,0,8400,65,780,7620,
MS00052,2019-04-22,Government,SALRESP,51.43,1574.956251,80999.99998893001,0,80999.99998893001,475,24429.25,56570.74998893001,
MS00052,2019-04-22,Government,FLAGEX 500MG,20,500,10000,0,10000,,,10000,
MS00052,2019-04-22,Government,EUROGYL 5mg/ml (500mg/100ml),900,120,108000,0,108000,23,20700,87300,
MS00052,2019-04-22,Government,Gyne-tocin 10iu/ml,50,1000,50000,0,50000,91.66666666666667,4583.333333333334,45416.666666666664,
MS00052,2019-04-22,Government,BIOGIC 250MG SUS,72,125,9000,0,9000,10.625,765,8235,
MS00052,2019-04-22,Government,BIOGIC 100MG DROPS,72,65,4680,0,4680,10.45,752.4,3927.6,
MS00052,2019-04-22,Government,K-LYTE 600mg - delte,10,2900,29000,0,29000,852.5,8525,20475,
MS00053,2019-04-22,Government,ZINCAVIT 27.5mg/ml,50,85.5,4275,0,4275,45,2250,2025,
MS00054,2019-06-15,Government,SPEEDA,79.8,6245,498351,0,498351,840,67032,431319,
MS00055,2019-04-11,Hospital,PHYTOMEN 10mg/ml,20,900,18000,0,18000,190,3800,14200,
MS00058,2019-03-13,Government,HYLAZINE 20mg,50,3022.5,151125,0,151125,238.33333333333334,11916.666666666668,139208.33333333334,
MS00058,2019-03-13,Government,OMCARE 40mg,20,3400,68000,0,68000,391.3,7826,60174,
MS00058,2019-03-13,Government,Microscot 20mg/g,40,225,9000,0,9000,79,3160,5840,
MS00058,2019-03-13,Government,Losagan 50mg,0.3,129900,38970,0,38970,,,38970,
MS00058,2019-03-13,Government,SPASMOSON 20mg,70,840,58800,0,58800,,,58800,
MS00058,2019-03-13,Government,PHYTOMEN 10mg/ml,40,650,26000,0,26000,190,7600,18400,
MS00058,2019-03-13,Government,GENTAM 40mg,60,420,25200,0,25200,5.91,354.6,24845.4,
MS00058,2019-03-13,Government,DIAHIST 12.5MG/5ML SYR,144,34,4896,0,4896,12,1728,3168,
MS00058,2019-03-13,Government,SHARJVAX,150,1150,172500,0,172500,510,76500,96000,
MS00058,2019-03-13,Government,SPEEDA,20,6245,124900,0,124900,840,16800,108100,
MS00058,2019-03-13,Government,LIFERZIN 250mg,120,500,60000,0,60000,120,14400,45600,
MS00058,2019-03-13,Government,IMATET,20,1200,24000,0,24000,510,10200,13800,
MS00060,2019-04-12,Admin,MULTI GROW 120ml,2,225,450,225,225,80,160,65,
MS00060,2019-04-12,Admin,SOLVASC 5MG,1,1290,1290,645,645,383.93,383.93,261.07,
MS00061,2019-04-12,Admin,NITROFURANTOIN 100mg CAP,0.21,570,119.69999999999999,59.85,59.84999999999999,190,39.9,19.94999999999999,
MS00063,2019-04-15,Hospital,EVAPROST 250mcg/ml,11,9600,105600,0,105600,3575,39325,66275,
MS00063,2019-04-15,Hospital,ULCIN 25mg/ML,300,117.6,35280,0,35280,577.5,173250,-137970,
MS00064,2019-04-15,Hospital,CIMEX 500mg,20,2900,58000,0,58000,1100,22000,36000,
MS00064,2019-04-15,Hospital,SORBIFER 310mg,100,140,14000,0,14000,888.5,88850,-74850,
MS00064,2019-04-15,Hospital,EVAPROST 125mcg/ml,20,4800,96000,0,96000,1872,37440,58560,
MS00065,2019-04-15,Admin,Xynetrix Chewable Tablet,7,678.57142,4749.99994,0,4749.99994,375,2625,2124.9999399999997,
MS00065,2019-04-15,Admin,MAXXIVIT PLUS,7,857.142857142,5999.999999994,0,5999.999999994,440,3080,2919.999999994,
MS00066,2019-04-15,Admin,CEPROTRON 500mg,2,1750,3500,1050,2450,500,1000,1450,
MS00067,2019-04-15,Admin,HAV C 500mg,7,857.142857142,5999.999999994,0,5999.999999994,60,420,5579.999999994,
MS00067,2019-04-15,Admin,FERGLOBIN 250mg,7,678.571428571,4749.999999997,0,4749.999999997,215,1505,3244.9999999969996,
MS00067,2019-04-15,Admin,Isoprine 10mg,7,671.428571428,4699.999999996,0,4699.999999996,215,1505,3194.999999996,
MS00068,2019-05-07,Government,Brodix 2.5/2.5ml Neb,60,480,28800,0,28800,240,14400,14400,
MS00068,2019-05-07,Government,REVITAPLEX TAB,203,495,100485,0,100485,105,21315,79170,
MS00068,2019-05-07,Government,FEVERCARE 300mg/2ML,140,485,67900,0,67900,48,6720,61180,
MS00069,2019-05-08,Government,NOVACEE 100MG,33,120,3960,0,3960,,,3960,
MS00069,2019-05-08,Government,VERTIKIND,5,2047,10235,0,10235,522.5,2612.5,7622.5,
MS00069,2019-05-08,Government,CINNABLOC 75mg,5,1196,5980,0,5980,40,200,5780,
MS00069,2019-05-08,Government,SAPHLECOX 200mg,9,2499,22491,0,22491,168,1512,20979,
MS00069,2019-05-08,Government,FLACOXTO 200mg,1,2499,2499,0,2499,218,218,2281,
MS00069,2019-05-08,Government,CEFOPTI 750mg,51.5,1190,61285,0,61285,155,7982.5,53302.5,
MS00069,2019-05-08,Government,IMATET,10,1170,11700,0,11700,510,5100,6600,
MS00069,2019-05-08,Government,MERAZOL 40MG,13,3380,43940,0,43940,260,3380,40560,
MS00069,2019-05-08,Government,ANTIZOAL 5mg/ml,200,120,24000,0,24000,14.966666666666667,2993.3333333333335,21006.666666666668,
MS00069,2019-05-08,Government,CYFROX 500mg,5,1597,7985,0,7985,,,7985,
MS00070,2019-03-06,Government,UV LIGHT,2,119750,239500,0,239500,38000,76000,163500,
MS00071,2019-05-09,Government,Amboxil 500mg,50,1451.5,72575,0,72575,0,0,72575,
MS00071,2019-05-09,Government,PHYTOMEN 10mg/ml,50,500,25000,0,25000,190,9500,15500,
MS00071,2019-05-09,Government,VONWELT Prednisone 10mg,5,423,2115,0,2115,,,2115,
MS00071,2019-05-09,Government,PREDNISAPH 5MG TAB,5,212,1060,0,1060,,,1060,
MS00071,2019-05-09,Government,PHILSTAT 20mg,10,769,7690,0,7690,96,960,6730,
MS00071,2019-05-09,Government,Traman 50mg/ml,10,816.2,8162,0,8162,220,2200,5962,
MS00071,2019-05-09,Government,ZINLUM,144,69.83,10055.52,0,10055.52,18.5,2664,7391.52,
MS00071,2019-05-09,Government,ZINC VITA SYRUP,144,65.87,9485.28,0,9485.28,18.3,2635.2000000000003,6850.08,
MS00071,2019-05-09,Government,REVITAPLEX TAB,10,500,5000,0,5000,105,1050,3950,
MS00072,2019-05-09,Government,STERILE WATER 10ml Parenteral,150,892.4,133860,0,133860,582.5,87375,46485,
MS00072,2019-05-09,Government,SPEEDA,40,6246.25,249850,0,249850,840,33600,216250,
MS00073,2019-05-09,Government,PHILSTAT 20mg,10,769,7690,0,7690,96,960,6730,
MS00073,2019-05-09,Government,BUPIRIGHT 5mg/ml,10,2975,29750,0,29750,,,29750,
MS00073,2019-05-09,Government,POPICIN,100,769.2,76920,0,76920,75,7500,69420,
MS00073,2019-05-09,Government,Novamol 100mg,300,49,14700,0,14700,12.5,3750,10950,
MS00073,2019-05-09,Government,PARA 125mg,300,62,18600,0,18600,12,3600,15000,
MS00073,2019-05-09,Government,PHYTOMEN 10mg/ml,55,500,27500,0,27500,190,10450,17050,
MS00073,2019-05-09,Government,TRIVASC 35mg MR,16,1450,23200,0,23200,490,7840,15360,
MS00073,2019-05-09,Government,Trimex,4,1450,5800,0,5800,,,5800,
MS00073,2019-05-09,Government,VITACORE 100mg,100,692.3,69230,0,69230,200,20000,49230,
MS00073,2019-05-09,Government,ZINCAVIT 27.5mg/ml,200,64.87,12974,0,12974,45,9000,3974,
MS00073,2019-05-09,Government,ZINLUM,200,68.83,13766,0,13766,18.5,3700,10066,
MS00074,2019-05-07,Government,METOCLOR 5mg/ml,12,195,2340,0,2340,4.5,54,2286,
MS00074,2019-05-07,Government,FLAGEX 500MG,4,450,1800,0,1800,,,1800,
MS00074,2019-05-07,Government,MEGYXAN 500mg Cap,10,448,4480,0,4480,80,800,3680,
MS00074,2019-05-07,Government,VONWELT Hyoscine Methbro,4,540,2160,0,2160,,,2160,
MS00074,2019-05-07,Government,SPASMOSON 10mg,15,580,8700,0,8700,,,8700,
MS00074,2019-05-07,Government,Saphormin 500mg,20,300,6000,0,6000,45,900,5100,
MS00074,2019-05-07,Government,CEFUSAPH,4,1765,7060,0,7060,95,380,6680,
MS00074,2019-05-07,Government,ALLUJEN 300mg,3,496,1488,0,1488,150,450,1038,
MS00074,2019-05-07,Government,VHELLOX 500mg,7,605,4235,0,4235,,,4235,
MS00074,2019-05-07,Government,Vonwelt  Ascorbic Acid (Generics) 500mg,5,214,1070,0,1070,59,295,775,
MS00074,2019-05-07,Government,VERTIKIND,3,570,1710,0,1710,522.5,1567.5,142.5,
MS00074,2019-05-07,Government,COFMED 7.5mg,20,150,3000,0,3000,85,1700,1300,
MS00074,2019-05-07,Government,COFMED 50mg TAB,5,1495,7475,0,7475,485,2425,5050,
MS00074,2019-05-07,Government,EXEL 250mg/5ml sus,40,82,3280,0,3280,25.5,1020,2260,
MS00074,2019-05-07,Government,VONWELT Cinnarizine 25mg,3,300,900,0,900,48,144,756,
MS00074,2019-05-07,Government,SAPHIXIME 200mg,4,797,3188,0,3188,130,520,2668,
MS00074,2019-05-07,Government,EPIX BY 10'S,33.33333,255,8499.99915,0,8499.99915,245.4333333333333,8181.110292999998,318.88885700000174,
MS00074,2019-05-07,Government,FLACOXTO 200mg,2,1949,3898,0,3898,218,436,3462,
MS00074,2019-05-07,Government,MEDRIZINE 2.5mg/ML,55,68,3740,0,3740,22.65,1245.75,2494.25,
MS00074,2019-05-07,Government,MEDRIZINE 5mg/5ml,55,109,5995,0,5995,30,1650,4345,
MS00074,2019-05-07,Government,SAPHZINE 10MG,3,700,2100,0,2100,35,105,1995,
MS00074,2019-05-07,Government,EMECIN 25mg,10,300,3000,0,3000,,,3000,
MS00074,2019-05-07,Government,CLOMEP 75MG TAB,10,1348,13480,0,13480,112,1120,12360,
MS00074,2019-05-07,Government,Philclox 500mg,17,799,13583,0,13583,187.5,3187.5,10395.5,
MS00074,2019-05-07,Government,CEFIXSAPH 100mg,40,258,10320,0,10320,57,2280,8040,
MS00075,2019-05-07,Government,ANTIZOAL 5mg/ml,250,90,22500,0,22500,14.966666666666667,3741.6666666666665,18758.333333333332,
MS00075,2019-05-07,Government,MERAZOL 40MG,70,358,25060,0,25060,260,18200,6860,
MS00075,2019-05-07,Government,BIOGIC 500mg,33,175,5775,0,5775,34.5,1138.5,4636.5,
MS00075,2019-05-07,Government,MONTRIL 4mg,4,409,1636,0,1636,,,1636,
MS00075,2019-05-07,Government,OMEPZOL 20mg,8,1199,9592,0,9592,96,768,8824,
MS00076,2019-04-16,Hospital,CEPROTRON 500mg,4,1750,7000,0,7000,500,2000,5000,
MS00076,2019-04-16,Hospital,ERGON 125mcg,2,2000,4000,0,4000,90.66600000000001,181.33200000000002,3818.668,
MS00076,2019-04-16,Hospital,BUPIRIGHT 1's VIALS,25,620,15500,0,15500,184,4600,10900,
MS00076,2019-04-16,Hospital,EVAPROST 250mcg/ml,1,9600,9600,0,9600,3575,3575,6025,
MS00076,2019-04-16,Hospital,CEFZIME 750mg,7,3000,21000,0,21000,765,5355,15645,
MS00076,2019-04-16,Hospital,DIFLOSID 75mg/3ml,7,750,5250,0,5250,142.25,995.75,4254.25,
MS00076,2019-04-16,Hospital,EVAPROST 125mcg/ml,2,4800,9600,0,9600,1872,3744,5856,
MS00076,2019-04-16,Hospital,LACTAMOX 500mg/125mg TAB,6,2800,16800,0,16800,1173.2,7039.200000000001,9760.8,
MS00076,2019-04-16,Hospital,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,3,1550,4650,0,4650,244,732,3918,
MS00076,2019-04-16,Hospital,Ranirex 25mg/ml,3,800,2400,0,2400,40,120,2280,
MS00076,2019-04-16,Hospital,UNIDOL 50mg/ml,1,6000,6000,0,6000,1300,1300,4700,
MS00076,2019-04-16,Hospital,ALGICAP 500mg CAP,1,780,780,0,780,227.5,227.5,552.5,
MS00077,2019-04-16,Supplies,NGT F.16,25,221,5525,0,5525,,,5525,
MS00077,2019-04-16,Supplies,Jackson Pratt 100ml,5,1450,7250,0,7250,900,4500,2750,
MS00078,2019-04-17,Hospital,PROFUREX 750mg ,2000,377.44,754880,0,754880,198.6952,397390.4,357489.6,
MS00080,2019-04-25,Hospital,ZEFXON 40mg,300,533.4,160020,0,160020,274.51311999999996,82353.93599999999,77666.06400000001,
MS00081,2019-04-29,Hospital,EVAPROST 250mcg/ml,1,9600,9600,0,9600,3575,3575,6025,
MS00081,2019-04-29,Hospital,DIFLOSID 75mg/3ml,5,750,3750,0,3750,142.25,711.25,3038.75,
MS00081,2019-04-29,Hospital,UNIDOL 50mg/ml,2,6000,12000,0,12000,1300,2600,9400,
