period,product,territory,row_count,unique_products,unique_dr_numbers,estimated_rows,quantity,total_trade_price,net_income,net_cost,discount,total_cost
2023-06,KIDDIREL SYRUP W ZINC,Quezon,1,1,1,0,4.0,272.0,272.0,0.0,0.0,0.0
2023-06,LACTAMOX 250MG/62.5MG/5ML,Batangas,3,1,3,0,167.0,21659.9,26086.3,15840.0,0.0,15840.0
2023-06,LACTAMOX 250MG/62.5MG/5ML,Camarines Sur,1,1,1,0,12.0,1556.4,1556.4,0.0,0.0,0.0
2023-06,LACTAMOX 250MG/62.5MG/5ML 60ML,Batangas,1,1,1,0,24.0,3112.8,5287.2,8400.0,0.0,8400.0
2023-06,LACTAMOX 500MG/125MG,Batangas,1,1,1,0,2.0,2347.2,3652.8,6000.0,0.0,6000.0
2023-06,LACTAMOX 500MG/125MG TAB,Batangas,2,1,2,0,19.0,22298.4,24804.0,7200.0,0.0,7200.0
2023-06,LACTAMOX 500MG/125MG TAB,Quezon,1,1,1,0,5.0,5868.0,5868.0,0.0,0.0,0.0
2023-06,MERAZOL 40MG,Cavite,1,1,1,0,36.0,9360.0,9360.0,0.0,0.0,0.0
2023-06,METMIC 500MG,Batangas,1,1,1,0,1.0,227.5,227.5,0.0,0.0,0.0
2023-06,METMIC 500MG,Camarines Norte,1,1,1,0,16.0,3640.0,3640.0,0.0,0.0,0.0
2023-06,MUCOLIFAR 500MG,Batangas,1,1,1,0,6.0,6600.0,6600.0,0.0,0.0,0.0
2023-06,MULTI GROW 120ML,Quezon,2,1,2,0,24.0,2160.0,2340.0,2340.0,0.0,2340.0
2023-06,MULTI GROW 30ML DROPS,Camarines Norte,1,1,1,0,80.0,5600.0,5600.0,0.0,0.0,0.0
2023-06,MULTI GROW 30ML DROPS,Quezon,2,1,2,0,101.0,7070.0,6944.0,1554.0,666.0,2220.0
2023-06,MULTI GROW OB PLUS,Quezon,1,1,1,0,5.85,3071.25,3071.25,0.0,0.0,0.0
2023-06,OPREX 40MG,Batangas,1,1,1,0,12.0,3000.0,3000.0,0.0,0.0,0.0
2023-06,PHYTOMEN 10MG/ML,Quezon,2,1,2,0,90.0,12780.0,29160.0,24900.0,0.0,24900.0
2023-06,RESPINAL 500MG,Camarines Norte,1,1,1,0,6.0,2550.0,2550.0,0.0,0.0,0.0
2023-06,ROVASU10,Quezon,1,1,1,0,10.0,1800.0,1800.0,0.0,0.0,0.0
2023-06,ROVASU20,Quezon,1,1,1,0,10.0,3210.0,2796.0,6006.0,2574.0,8580.0
2023-06,SANOMAX - FA,Quezon,4,1,4,0,30.0,16800.0,16800.0,16800.0,4200.0,21000.0
2023-06,SANOMAX-FA,Quezon,1,1,1,0,10.0,5600.0,8400.0,14000.0,0.0,14000.0
2023-06,SITIXON 1G,Cavite,1,1,1,0,110.0,3960.0,3960.0,0.0,0.0,0.0
2023-06,SOLVAPRINE 10MG,Quezon,3,1,3,0,17.0,2550.0,5750.0,4700.0,600.0,5300.0
2023-06,SOLVAPRINE 10MG TAB,Quezon,1,1,1,0,10.0,1500.0,9500.0,11000.0,0.0,11000.0
2023-06,TANAFEN 450MG/35MG,Quezon,1,1,1,0,5.0,875.0,1750.0,2625.0,1125.0,3750.0
2023-06,TANAFEN 450MG/35MG TAB,Quezon,2,1,2,0,9.0,1575.0,2450.0,2625.0,1125.0,3750.0
2023-06,TERMAGEN 500MG,Batangas,1,1,1,0,4.0,420.0,420.0,0.0,0.0,0.0
2023-06,TOSYLAM 750MG TAB,Quezon,2,1,2,0,3.0,4350.0,6850.0,8300.0,0.0,8300.0
2023-06,TRIDEN 160MG,Batangas,2,1,2,0,3.0,2160.0,4320.0,5040.0,0.0,5040.0
2023-06,TRIDEN 160MG,Quezon,1,1,1,0,3.0,2160.0,2160.0,0.0,0.0,0.0
2023-06,TRIDEN 160MG TAB,Batangas,1,1,1,0,3.0,2160.0,5400.0,7560.0,0.0,7560.0
2023-06,TRIVASC 35MG,Quezon,2,1,2,0,40.0,17500.0,31775.0,49275.0,4725.0,54000.0
2023-06,TRIVASC 35MG MR,Cavite,1,1,1,0,18.0,7875.0,7875.0,0.0,0.0,0.0
2023-06,TRIVASC 35MG MR,Quezon,8,1,8,0,143.0,62562.5,77012.5,87075.0,23625.0,110700.0
2023-06,TRIZEF 100MG,Batangas,6,1,5,0,34.0,47600.0,76200.0,59400.0,0.0,59400.0
2023-06,TRIZEF 100MG TAB,Batangas,1,1,1,0,2.0,2800.0,2800.0,0.0,0.0,0.0
2023-06,VOXOLL 15MG/5ML SYR,Batangas,2,1,2,0,26.0,780.0,960.0,900.0,0.0,900.0
2023-06,VOXOLL 15MG/5ML SYR,Quezon,2,1,2,0,51.0,1530.0,1350.0,1260.0,540.0,1800.0
2023-06,VOXOLL 30MG,Batangas,1,1,1,0,2.0,336.0,1264.0,1600.0,0.0,1600.0
2023-06,VOXOLL 30MG TAB,Batangas,2,1,2,0,8.0,1344.0,2860.0,2860.0,0.0,2860.0
2023-06,VOXOLL 30MG TAB,Quezon,2,1,2,0,4.0,672.0,910.0,910.0,390.0,1300.0
2023-06,ZELEX 200MG,Batangas,1,1,1,0,4.0,3700.0,3700.0,0.0,0.0,0.0
2023-06,ZELEX 200MG CAP,Batangas,1,1,1,0,2.0,1850.0,3150.0,5000.0,0.0,5000.0
2023-07,AFENAX 100MG TAB,Batangas,4,1,4,0,9.0,5355.0,12465.0,17820.0,0.0,17820.0
2023-07,AMADOL 150MG/ML 2ML,Batangas,2,1,2,0,18.0,864.0,637.2,1501.2,0.0,1501.2
2023-07,AMOLTEX 2MG/5ML,Quezon,1,1,1,0,20.0,500.0,1260.0,1760.0,0.0,1760.0
2023-07,AMPI-1,Camarines Norte,1,1,1,0,0.3,60.0,690.0,750.0,0.0,750.0
2023-07,ANEROCIN 300MG,Quezon,1,1,1,0,1.0,979.0,1131.5,2110.5,904.5,3015.0
2023-07,ANEROCIN 300MG CAP,Batangas,1,1,1,0,2.0,1958.0,4842.0,6800.0,0.0,6800.0
2023-07,ANEROCIN 300MG CAP,Quezon,1,1,1,0,1.0,979.0,1131.5,2110.5,904.5,3015.0
2023-07,ARTAL-H 50MG/12.5MG,Batangas,2,1,2,0,2.0,303.64,5696.36,6000.0,0.0,6000.0
2023-07,ARTAL-H 50MG/12.5MG TAB,Batangas,4,1,4,0,4.0,460.0,11540.0,12000.0,0.0,12000.0
2023-07,BENERVA FORTE 300MG/100MG/100MCG,Batangas,2,1,2,0,5.0,2625.0,4875.0,7500.0,0.0,7500.0
2023-07,BENERVA FORTE CAP,Batangas,1,1,1,0,2.0,1050.0,1950.0,3000.0,0.0,3000.0
2023-07,BENERVA PLUS 500MG/50MG/100MG/100MCG,Quezon,2,1,2,0,14.0,7700.0,6700.0,14400.0,0.0,14400.0
2023-07,BUFEN 200MG/5ML,Quezon,1,1,1,0,12.0,570.0,816.0,1386.0,0.0,1386.0
2023-07,BUPIRIGHT AMPULE,Camarines Norte,2,1,2,0,30.0,5400.0,16687.5,22087.5,1162.5,23250.0
2023-07,CENDALEX 100MG/ML,Quezon,1,1,1,0,24.0,856.8,1903.2,2760.0,0.0,2760.0
2023-07,CENDALEX 250MG/5ML,Quezon,3,1,3,0,32.0,2000.0,1427.2,3427.2,1468.8,4896.0
2023-07,CENDALEX 500MG,Batangas,7,1,7,0,30.0,8625.0,24155.0,32780.0,0.0,32780.0
2023-07,CENDALEX 500MG,Quezon,4,1,4,0,14.0,4025.0,7245.0,11270.0,4830.0,16100.0
2023-07,CINNABLOC 25MG TAB,Batangas,2,1,2,0,4.0,800.0,1400.0,2200.0,0.0,2200.0
2023-07,CINNABLOC 75MG CAP,Batangas,2,1,2,0,10.0,700.0,1060.0,1760.0,0.0,1760.0
2023-07,CIUMADE TAB,Batangas,1,1,1,0,3.0,1350.0,1620.0,2970.0,0.0,2970.0
2023-07,CIXTOR-Z MAX 500MG/10MG/1000IU,Batangas,2,1,2,0,2.0,890.0,2910.0,3800.0,0.0,3800.0
2023-07,DOLO JAGA 500MG/50MG/100MG/100MCG,Quezon,1,1,1,0,1.0,615.0,785.0,1400.0,600.0,2000.0
2023-07,DOLO-JAGA 500MG/50MG/100MG/100MCG,Batangas,5,1,5,0,24.0,14760.0,28440.0,43200.0,0.0,43200.0
2023-07,DOLO-JAGA 500MG/50MG/100MG/100MCG,Quezon,2,1,2,0,4.0,2460.0,4340.0,6800.0,1200.0,8000.0
2023-07,EMLOR PLUS 5MG/50MG,Batangas,8,1,8,0,60.0,12960.0,24588.0,37548.0,0.0,37548.0
2023-07,EMZART-40 40MG,Batangas,2,1,2,0,15.0,2340.0,5880.0,8220.0,0.0,8220.0
2023-07,EMZART-80 80MG,Batangas,6,1,6,0,25.0,6600.0,16708.0,23308.0,0.0,23308.0
2023-07,EPIX 1MG/ML IV,Quezon,1,1,1,0,30.0,5700.0,17700.0,23400.0,0.0,23400.0
2023-07,EROXIME 750MG IV,Batangas,1,1,1,0,8.0,1480.0,1960.0,3440.0,0.0,3440.0
2023-07,EVAPROST 250MCG/ML,Camarines Norte,1,1,1,0,2.0,7150.0,3850.0,11000.0,0.0,11000.0
2023-07,FERGLOBIN 250MG CAP,Quezon,1,1,1,0,5.0,1625.0,1000.0,2625.0,1125.0,3750.0
2023-07,FLAGEX 500MG,Quezon,1,1,1,0,1.0,85.0,372.0,457.0,0.0,457.0
2023-07,FOLACID 5MG CAP,Quezon,1,1,1,0,3.0,708.75,656.25,1365.0,585.0,1950.0
2023-07,HISTARIL 100MG/2MG,Batangas,1,1,1,0,2.0,450.0,1470.0,1920.0,0.0,1920.0
2023-07,HISTARIL 1MG/50MG/5ML SYR,Batangas,1,1,1,0,10.0,330.0,630.0,960.0,0.0,960.0
2023-07,HISTARIL 50MG/1MG/5ML,Batangas,2,1,2,0,18.0,594.0,1134.0,1728.0,0.0,1728.0
2023-07,HYCLENS GARGLE 0.12% 60ML,Batangas,1,1,1,0,10.0,650.0,880.0,1530.0,0.0,1530.0
2023-07,HYCLENS GARGLE 0.12% 60ML,Quezon,1,1,1,0,12.0,780.0,1716.0,2496.0,0.0,2496.0
2023-07,HYCLENS WOUND SPRAY (60ML),Batangas,1,1,1,0,10.0,1146.6,1653.4,2800.0,0.0,2800.0
2023-07,HYCLENS WOUND SPRAY 2% 60ML,Batangas,3,1,3,0,83.0,9516.78,11881.22,21398.0,0.0,21398.0
2023-07,HYCLENS WOUND SPRAY 2% 60ML,Marinduque,2,1,2,0,72.0,8255.52,11904.48,20160.0,0.0,20160.0
2023-07,HYCLENS WOUND SPRAY 2% 60ML,Quezon,3,1,3,0,64.0,7338.24,9125.76,16464.0,1456.0,17920.0
2023-07,ISORANE 100% V/V 100ML,Camarines Norte,3,1,3,0,10.0,18500.0,30450.0,48950.0,3750.0,52700.0
2023-07,JAGA 300MG/100MG/100MCG CAP,Batangas,2,1,2,0,10.0,5300.0,10600.0,15900.0,0.0,15900.0
2023-07,JAGA 300MG/100MG/100MCG CAP,Quezon,4,1,4,0,10.0,5300.0,5368.0,10668.0,1386.0,12054.0
2023-07,KETOROBAS 30MG/ML,Batangas,1,1,1,0,4.0,760.0,272.0,1032.0,0.0,1032.0
2023-07,LACTAMOX 250MG/62.5MG/5ML 60ML,Batangas,4,1,4,0,73.0,9468.1,16811.9,26280.0,0.0,26280.0
2023-07,LACTAMOX 500MG/125MG,Batangas,5,1,5,0,13.0,15256.8,29743.2,45000.0,0.0,45000.0
2023-07,LACTAMOX 500MG/125MG TAB,Batangas,1,1,1,0,3.0,3520.8,5479.2,9000.0,0.0,9000.0
2023-07,METMIC 500MG CAP,Batangas,2,1,2,0,3.0,682.5,1462.5,2145.0,0.0,2145.0
2023-07,MUCOLIFAR 500MG TAB,Batangas,5,1,5,0,11.0,12100.0,30250.0,42350.0,0.0,42350.0
2023-07,MULTI-GROW 120ML,Quezon,2,1,2,0,36.0,3240.0,5940.0,9180.0,0.0,9180.0
2023-07,SANOMAX - FA,Quezon,1,1,1,0,5.0,2800.0,4200.0,7000.0,0.0,7000.0
2023-07,SOLVAPRINE 10MG TAB,Quezon,2,1,2,0,26.0,3900.0,24700.0,28600.0,0.0,28600.0
2023-07,TANAFEN 450MG/35MG,Quezon,1,1,1,0,5.0,875.0,1750.0,2625.0,1125.0,3750.0
2023-07,TRIDEN 160MG TAB,Batangas,5,1,5,0,15.0,10800.0,27520.0,38320.0,0.0,38320.0
2023-07,TRIVASC 35MG,Quezon,6,1,6,0,63.0,27562.5,32512.5,60075.0,23625.0,83700.0
2023-07,TRIVASC 35MG MR,Quezon,1,1,1,0,10.0,4375.0,4400.0,8775.0,4725.0,13500.0
2023-07,TRIZEF 100MG TAB,Batangas,1,1,1,0,1.0,1400.0,4000.0,5400.0,0.0,5400.0
2023-07,TRIZEF 200MG TAB,Batangas,1,1,1,0,2.0,3200.0,16200.0,19400.0,0.0,19400.0
2023-07,VOXOLL 15MG/5ML,Batangas,1,1,1,0,12.0,360.0,504.0,864.0,0.0,864.0
2023-07,VOXOLL 15MG/5ML,Quezon,2,1,2,0,40.0,1200.0,900.0,2100.0,900.0,3000.0
2023-07,VOXOLL 30MG,Batangas,2,1,2,0,9.0,1512.0,4923.0,6435.0,0.0,6435.0
2023-07,ZELEX 200MG,Batangas,1,1,1,0,2.0,1850.0,3150.0,5000.0,0.0,5000.0
2023-07,ZELEX 200MG CAP,Batangas,2,1,2,0,4.0,3700.0,6300.0,10000.0,0.0,10000.0
2023-07,ZILTEM 25MG,Batangas,1,1,1,0,2.0,3066.67,7183.33,10250.0,0.0,10250.0
2023-08,AFENAX 100MG TAB,Batangas,3,1,3,0,4.0,2380.0,5360.0,7740.0,0.0,7740.0
2023-08,ATREX 1MG/ML IV,Quezon,1,1,1,0,10.0,5200.0,2600.0,7800.0,0.0,7800.0
2023-08,BENERVA PLUS 500MG/50MG/100MG/100MCG,Quezon,1,1,1,0,10.0,5500.0,6500.0,12000.0,0.0,12000.0
2023-08,BERCEF 250MG/5ML,Quezon,1,1,1,0,10.0,1800.0,1350.0,3150.0,1350.0,4500.0
2023-08,BUFEN 200MG/5ML,Quezon,1,1,1,0,12.0,570.0,112.5,682.5,0.0,682.5
2023-08,CEFTRIABBAS 1G,Batangas,1,1,1,0,10.0,2200.0,2800.0,5000.0,0.0,5000.0
2023-08,CENDALEX 100MG/ML,Quezon,1,1,1,0,12.0,428.4,951.6,1380.0,0.0,1380.0
2023-08,CENDALEX 500MG,Batangas,4,1,4,0,23.0,6612.5,18687.5,25300.0,0.0,25300.0
2023-08,CENDALEX 500MG,Quezon,1,1,1,0,4.0,1150.0,2070.0,3220.0,1380.0,4600.0
2023-08,CETHERGO 200MCG/ML IV,Quezon,1,1,1,0,1.0,1050.0,3325.0,4375.0,0.0,4375.0
2023-08,CINNABLOC 75MG CAP,Batangas,2,1,2,0,8.0,560.0,848.0,1408.0,0.0,1408.0
2023-08,DOLO-JAGA 500MG/50MG/100MG/100MCG,Batangas,4,1,4,0,10.0,6150.0,11850.0,18000.0,0.0,18000.0
2023-08,DOLO-JAGA 500MG/50MG/100MG/100MCG,Quezon,3,1,3,0,8.0,4920.0,9280.0,14200.0,1800.0,16000.0
2023-08,DOPAMET 250MG,Quezon,1,1,1,0,2.0,390.0,870.0,1260.0,540.0,1800.0
2023-08,EMLOR PLUS 5MG/50MG,Batangas,6,1,6,0,29.0,6264.0,11666.0,17930.0,0.0,17930.0
2023-08,EMZART 80,Batangas,1,1,1,0,2.0,528.0,1320.0,1848.0,0.0,1848.0
2023-08,EMZART-80 80MG,Batangas,3,1,3,0,9.0,2376.0,6012.0,8388.0,0.0,8388.0
2023-08,EMZART-80 80MG,Quezon,1,1,1,0,5.0,1320.0,2310.0,3630.0,0.0,3630.0
2023-08,EPIX 1MG/ML IV,Quezon,1,1,1,0,20.0,3800.0,11800.0,15600.0,0.0,15600.0
2023-08,ERGON 125MCG TAB,Quezon,1,1,1,0,1.0,170.0,600.0,770.0,330.0,1100.0
2023-08,EROXIME 750MG IV,Batangas,1,1,1,0,6.0,1110.0,1470.0,2580.0,0.0,2580.0
2023-08,FERGLOBIN 250MG CAP,Quezon,4,1,4,0,23.0,7475.0,4600.0,12075.0,5175.0,17250.0
2023-08,FOLACID 5MG CAP,Quezon,2,1,2,0,4.0,945.0,1035.0,1980.0,585.0,2565.0
2023-08,GIAN-ZINC 120ML,Batangas,2,1,2,0,16.0,1440.0,1552.0,2992.0,0.0,2992.0
2023-08,HISTARIL 50MG/1MG/5ML,Quezon,1,1,1,0,12.0,396.0,427.2,823.2,352.8,1176.0
2023-08,HYCLENS GARGLE 0.12% 120ML,Quezon,1,1,1,0,12.0,1056.0,1440.0,2496.0,0.0,2496.0
2023-08,HYCLENS GARGLE 0.12% 60ML,Quezon,1,1,1,0,12.0,780.0,1056.0,1836.0,0.0,1836.0
2023-08,HYCLENS WOUND SPRAY 2% 60ML,Batangas,1,1,1,0,20.0,2293.2,2706.8,5000.0,0.0,5000.0
2023-08,HYCLENS WOUND SPRAY 2% 60ML,Quezon,3,1,3,0,23.0,2637.18,3158.82,5796.0,644.0,6440.0
2023-08,JAGA 300MG/100MG/100MCG CAP,Batangas,5,1,5,0,8.0,4240.0,8480.0,12720.0,0.0,12720.0
2023-08,JAGA 300MG/100MG/100MCG CAP,Quezon,2,1,2,0,2.0,1060.0,1096.0,2156.0,462.0,2618.0
2023-08,JAGAPLEX,Quezon,2,1,2,0,9.0,3555.0,5825.0,9380.0,420.0,9800.0
2023-08,LACTAMOX 250MG/62.5MG/5ML 60ML,Batangas,3,1,3,0,33.0,4280.1,7599.9,11880.0,0.0,11880.0
2023-08,LACTAMOX 500MG/125MG,Batangas,2,1,2,0,3.0,3520.8,6679.2,10200.0,0.0,10200.0
2023-08,LACTAMOX 500MG/125MG,Quezon,1,1,1,0,2.0,2347.2,2993.8,5341.0,2289.0,7630.0
2023-08,METMIC 500MG CAP,Batangas,1,1,1,0,1.0,227.5,487.5,715.0,0.0,715.0
2023-08,MUCOLIFAR 500MG TAB,Batangas,2,1,2,0,2.0,2200.0,5500.0,7700.0,0.0,7700.0
2023-08,MULTI-GROW 120ML,Quezon,1,1,1,0,20.0,1800.0,3300.0,5100.0,0.0,5100.0
2023-08,MULTI-GROW 30ML,Quezon,2,1,2,0,28.0,1960.0,3500.0,5460.0,0.0,5460.0
2023-08,OPREX 40MG IV,Batangas,2,1,2,0,16.0,3840.0,4160.0,8000.0,0.0,8000.0
2023-08,PHYTOMEN 10MG/ML IV,Quezon,1,1,1,0,30.0,4890.0,20010.0,24900.0,0.0,24900.0
2023-08,SANOMAX-FA,Quezon,2,1,2,0,10.0,5600.0,4200.0,9800.0,4200.0,14000.0
2023-08,SOLVAPRINE 10MG TAB,Quezon,2,1,2,0,12.0,1800.0,10740.0,12540.0,660.0,13200.0
2023-08,TANAFEN 450MG/35MG,Quezon,1,1,1,0,1.0,175.0,350.0,525.0,225.0,750.0
2023-08,TRIDEN 160MG TAB,Batangas,3,1,3,0,12.0,8640.0,21950.0,30590.0,0.0,30590.0
2023-08,TRIDEN 160MG TAB,Quezon,2,1,2,0,6.0,4320.0,7560.0,11880.0,0.0,11880.0
2023-08,TRIVASC 35MG,Quezon,5,1,5,0,60.0,26250.0,35850.0,62100.0,18900.0,81000.0
2023-08,TRIZEF 100MG TAB,Batangas,2,1,2,0,4.0,5600.0,16000.0,21600.0,0.0,21600.0
2023-08,TRIZEF 200MG TAB,Batangas,1,1,1,0,1.0,1600.0,3800.0,5400.0,0.0,5400.0
2023-08,VITACORE 100MG/100MG/1MG 3ML,Batangas,1,1,1,0,2.0,230.0,570.0,800.0,0.0,800.0
2023-08,VOXOLL 15MG/5ML,Batangas,2,1,2,0,20.0,600.0,840.0,1440.0,0.0,1440.0
2023-08,VOXOLL 15MG/5ML,Quezon,2,1,2,0,42.0,1260.0,945.0,2205.0,945.0,3150.0
2023-08,VOXOLL 30MG,Batangas,1,1,1,0,1.0,168.0,547.0,715.0,0.0,715.0
2023-08,ZELEX 200MG CAP,Batangas,1,1,1,0,3.0,2775.0,4725.0,7500.0,0.0,7500.0
2023-09,AFENAX 100MG TAB,Marinduque,1,1,1,0,10.0,5950.0,12950.0,18900.0,0.0,18900.0
2023-09,AMINOSOL 25MG/ML (250MG/10ML) 10ML,Quezon,1,1,1,0,5.0,855.0,2470.0,3325.0,0.0,3325.0
2023-09,ANEROCIN 300MG CAP,Batangas,1,1,1,0,1.0,979.0,2421.0,3400.0,0.0,3400.0
2023-09,BENERVA FORTE 300MG/100MG/100MCG,Batangas,3,1,3,0,6.0,3150.0,5850.0,9000.0,0.0,9000.0
2023-09,BENERVA FORTE 300MG/100MG/100MCG,Marinduque,1,1,1,0,30.0,15750.0,16590.0,32340.0,13860.0,46200.0
2023-09,BERCEF 250MG/5ML,Quezon,1,1,1,0,12.0,2160.0,3240.0,5400.0,0.0,5400.0
2023-09,CENDALEX 100MG/ML,Quezon,1,1,1,0,12.0,428.4,951.6,1380.0,0.0,1380.0
2023-09,CENDALEX 250MG/5ML,Quezon,1,1,1,0,6.0,375.0,267.6,642.6,275.4,918.0
2023-09,CENDALEX 500MG,Batangas,3,1,3,0,6.0,1725.0,4765.0,6490.0,0.0,6490.0
2023-09,CENDALEX 500MG,Quezon,2,1,2,0,7.0,2012.5,3622.5,5635.0,2415.0,8050.0
2023-09,CINNABLOC 25MG TAB,Batangas,1,1,1,0,2.0,400.0,700.0,1100.0,0.0,1100.0
2023-09,CIUMADE TAB,Batangas,2,1,2,0,3.0,1350.0,1620.0,2970.0,0.0,2970.0
2023-09,CIXTOR-Z MAX 500MG/10MG/1000IU,Batangas,1,1,1,0,2.0,890.0,2910.0,3800.0,0.0,3800.0
2023-09,CLOVAS 75MG TAB,Quezon,1,1,1,0,24.0,8280.0,24120.0,32400.0,0.0,32400.0
2023-09,CORPILYN 500MG,Batangas,1,1,1,0,32.0,576.0,1152.0,1728.0,0.0,1728.0
2023-09,DOLO-JAGA 500MG/50MG/100MG/100MCG,Batangas,2,1,2,0,6.0,3690.0,7110.0,10800.0,0.0,10800.0
2023-09,DOLO-JAGA 500MG/50MG/100MG/100MCG,Marinduque,3,1,3,0,30.0,18450.0,35550.0,54000.0,6000.0,60000.0
2023-09,DOLO-JAGA 500MG/50MG/100MG/100MCG,Quezon,2,1,2,0,2.0,1230.0,2170.0,3400.0,600.0,4000.0
2023-09,EMLOR PLUS 5MG/50MG,Batangas,4,1,4,0,26.0,5616.0,9724.0,15340.0,0.0,15340.0
2023-09,EMZART-80 80MG,Batangas,2,1,2,0,6.0,1584.0,4116.0,5700.0,0.0,5700.0
2023-09,ERGON 125MCG TAB,Quezon,1,1,1,0,2.0,340.0,3660.0,4000.0,0.0,4000.0
2023-09,FERGLOBIN 250MG CAP,Marinduque,1,1,1,0,5.0,1625.0,1000.0,2625.0,1125.0,3750.0
2023-09,FERGLOBIN 250MG CAP,Quezon,2,1,2,0,11.0,3575.0,2200.0,5775.0,2475.0,8250.0
2023-09,FOLACID 5MG CAP,Quezon,1,1,1,0,5.0,1181.25,1443.75,2625.0,1125.0,3750.0
2023-09,HISTARIL 100MG/2MG,Batangas,1,1,1,0,2.0,450.0,1470.0,1920.0,0.0,1920.0
2023-09,HYCLENS GARGLE 0.12% 120ML,Batangas,1,1,1,0,6.0,528.0,630.0,1158.0,0.0,1158.0
2023-09,HYCLENS GARGLE 0.12% 120ML,Quezon,1,1,1,0,12.0,1056.0,1440.0,2496.0,0.0,2496.0
2023-09,HYCLENS GARGLE 0.12% 60ML,Batangas,1,1,1,0,6.0,390.0,528.0,918.0,0.0,918.0
2023-09,HYCLENS WOUND SPRAY 2% 60ML,Batangas,2,1,2,0,12.0,1375.92,2056.08,3432.0,0.0,3432.0
2023-09,HYCLENS WOUND SPRAY 2% 60ML,Marinduque,2,1,2,0,56.0,6420.96,9091.04,15512.0,168.0,15680.0
2023-09,HYCLENS WOUND SPRAY 2% 60ML,Quezon,3,1,3,0,34.0,3898.44,5005.56,8904.0,616.0,9520.0
2023-09,JAGA 300MG/100MG/100MCG CAP,Batangas,4,1,4,0,7.0,3710.0,7420.0,11130.0,0.0,11130.0
2023-09,JAGA 300MG/100MG/100MCG CAP,Quezon,4,1,4,0,13.0,6890.0,7124.0,14014.0,1386.0,15400.0
2023-09,KETOROBAS 30MG/ML,Batangas,1,1,1,0,4.0,760.0,840.0,1600.0,0.0,1600.0
2023-09,LACTAMOX 250MG/62.5MG/5ML 60ML,Batangas,1,1,1,0,26.0,3372.2,5987.8,9360.0,0.0,9360.0
2023-09,LACTAMOX 500MG/125MG,Batangas,5,1,5,0,7.0,8215.2,16384.8,24600.0,0.0,24600.0
2023-09,METMIC 500MG CAP,Batangas,1,1,1,0,2.0,455.0,975.0,1430.0,0.0,1430.0
2023-09,MULTI-GROW 120ML,Quezon,1,1,1,0,24.0,2160.0,2124.0,4284.0,1836.0,6120.0
2023-09,MULTI-GROW 30ML,Quezon,1,1,1,0,24.0,1680.0,1596.0,3276.0,1404.0,4680.0
2023-09,OPREX 40MG IV,Batangas,1,1,1,0,12.0,2880.0,3120.0,6000.0,0.0,6000.0
2023-09,PHYTOMEN 10MG/ML IV,Quezon,2,1,2,0,35.0,5705.0,25195.0,30900.0,0.0,30900.0
2023-09,SANOMAX-FA,Quezon,1,1,1,0,5.0,2800.0,2100.0,4900.0,2100.0,7000.0
2023-09,TANAFEN 450MG/35MG,Quezon,1,1,1,0,5.0,875.0,1750.0,2625.0,1125.0,3750.0
2023-09,TAZACIN 4G/500MG IV,Batangas,1,1,1,0,24.0,3120.0,1680.0,4800.0,0.0,4800.0
2023-09,TRIDEN 160MG TAB,Batangas,2,1,2,0,5.0,3600.0,9200.0,12800.0,0.0,12800.0
2023-09,TRIDEN 160MG TAB,Quezon,1,1,1,0,1.0,720.0,1260.0,1980.0,0.0,1980.0
2023-09,TRIVASC 35MG,Quezon,4,1,4,0,31.0,13562.5,14112.5,27675.0,14175.0,41850.0
2023-09,VOXOLL 30MG,Batangas,1,1,1,0,2.0,336.0,1094.0,1430.0,0.0,1430.0
2023-09,ZELEX 200MG CAP,Batangas,2,1,2,0,4.0,3700.0,6300.0,10000.0,0.0,10000.0
2023-10,AFENAX 100MG TAB,Batangas,1,1,1,0,3.0,1785.0,4155.0,5940.0,0.0,5940.0
2023-10,AMADOL 150MG/ML 2ML,Batangas,2,1,2,0,40.0,1920.0,1308.0,3228.0,0.0,3228.0
2023-10,AMINOSOL 25MG/ML,Quezon,1,1,1,0,5.0,900.0,2425.0,3325.0,0.0,3325.0
2023-10,ANEROCIN 300MG CAP,Batangas,1,1,1,0,2.0,1958.0,4842.0,6800.0,0.0,6800.0
2023-10,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,Batangas,1,1,1,0,40.0,640.0,720.0,1360.0,0.0,1360.0
2023-10,ARTAL-H 50MG/12.5MG TAB,Batangas,3,1,3,0,3.0,345.0,8655.0,9000.0,0.0,9000.0
2023-10,BERCEF 250MG/5ML,Quezon,1,1,1,0,10.0,1800.0,2700.0,4500.0,0.0,4500.0
2023-10,CEFTRIABBAS 1G,Batangas,1,1,1,0,10.0,2200.0,3200.0,5400.0,0.0,5400.0
2023-10,CENDALEX 100MG/ML,Quezon,1,1,1,0,12.0,428.4,951.6,1380.0,0.0,1380.0
2023-10,CENDALEX 100MG/ML DROPS,Quezon,2,1,2,0,32.0,1142.4,2537.6,3680.0,0.0,3680.0
2023-10,CENDALEX 250MG/5ML,Quezon,3,1,3,0,22.0,1375.0,981.2,2356.2,1009.8,3366.0
2023-10,CENDALEX 500MG,Batangas,1,1,1,0,10.0,2875.0,8125.0,11000.0,0.0,11000.0
2023-10,CENDALEX 500MG,Quezon,1,1,1,0,3.0,862.5,1552.5,2415.0,1035.0,3450.0
