data_layer,source_workbook,source_sheet,source_row_number,source_header_row_number,DRNumber,DRDate,AREA,Product,Qty,ContractPrice,TOTAL CP,Discount,TotalCP,TransferPrice,Total TP,Net Income,column_13
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8380,5,20063,2019-06-21,Admin,MULTI GROW OB PLUS,7,803.571428571,5624.999999997,0,5624.999999997,450,3150,2474.9999999969996,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8381,5,20064,2019-06-25,Admin,Alvica Trauma Recovery Gel Ice,5,390,1950,0,1950,98.54,492.70000000000005,1457.3,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8382,5,20065,2019-06-25,Admin,FERGLOBIN 250mg,7,517.857142857,3624.999999999,0,3624.999999999,215,1505,2119.999999999,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8383,5,20065,2019-06-25,Admin,Xynetrix Chewable Tablet,7,678.571428571,4749.999999997,0,4749.999999997,375,2625,2124.9999999969996,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8384,5,20065,2019-06-25,Admin,Isoprine 10mg,7,671.428571428,4699.999999996,0,4699.999999996,215,1505,3194.999999996,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8385,5,20066,2019-06-25,Admin,AFENAX 100MG,2,1900,3800,1140,2660,595,1190,1470,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8386,5,20067,2019-06-28,Admin,Zurenix 500mg,5,600,3000,900,2100,91.5,457.5,1642.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8387,5,20068,2019-06-28,Admin,Isoprine 10mg,7,671.428571428,4699.999999996,0,4699.999999996,215,1505,3194.999999996,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8388,5,20068,2019-06-28,Admin,MAXXIVIT PLUS,7,857.142857142,5999.999999994,0,5999.999999994,440,3080,2919.999999994,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8389,5,20071,2019-07-01,Admin,LACTAMOX 500mg/125mg TAB,2,2800,5600,1680,3920,1173.2,2346.4,1573.6,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8390,5,20071,2019-07-01,Admin,NERVAPLEX 500mg,2,1708,3416,1024.8,2391.2,615,1230,1161.1999999999998,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8391,5,20071,2019-07-01,Admin,NITROFURANTOIN 100mg CAP,2,1000,2000,600,1400,190,380,1020,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8392,5,20072,2019-07-01,Admin,Xynetrix Chewable Tablet,7,678.571428571,4749.999999997,0,4749.999999997,375,2625,2124.9999999969996,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8393,5,20072,2019-07-01,Admin,Vonwelt  Ascorbic Acid (Generics) 500mg,7,135.714285714,949.999999998,0,949.999999998,59,413,536.999999998,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8394,5,20072,2019-07-01,Admin,Folacid 5MG,7,464.28571428,3249.99999996,0,3249.99999996,196.88,1378.1599999999999,1871.8399999600001,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8395,5,20072,2019-07-01,Admin,Isoprine 10mg,14,671.428571428,9399.999999992,0,9399.999999992,215,3010,6389.999999992,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8396,5,20073,2019-07-02,Admin,Floxa 200,7,3000,21000,6300,14700,298,2086,12614,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8397,5,20074,2019-07-02,Quezon,PHYTOMEN 10mg/ml,30,780,23400,0,23400,190,5700,17700,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8398,5,20075,2019-07-03,Hospital,IMATET,5,1200,6000,0,6000,510,2550,3450,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8399,5,20076,2019-07-04,Admin,Folacid 5MG,1,281.25,281.25,0,281.25,196.88,196.88,84.37,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8400,5,20076,2019-07-04,Admin,ALGICAP 50mg/5ml SUS,8,52.5,420,0,420,24.61,196.88,223.12,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8401,5,20076,2019-07-04,Admin,ANGEL-50 50mg,2,187.5,375,0,375,122,244,131,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8402,5,20076,2019-07-04,Admin,Face Mask Earloop,2,75,150,0,150,45,90,60,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8403,5,20076,2019-07-04,Admin,ALGICAP 500mg CAP,2,341.25,682.5,0,682.5,227.5,455,227.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8404,5,20077,2019-07-04,Hospital,PHYTOMEN 10mg/ml,7,800,5600,0,5600,190,1330,4270,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8405,5,20079,2019-07-08,Mindoro,ZELEX 200mg,6,1400,8400,0,8400,750,4500,3900,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8406,5,20079,2019-07-08,Mindoro,AFENAX 100MG,7,963,6741,0,6741,595,4165,2576,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8407,5,20079,2019-07-08,Mindoro,Folacid 5MG,10,325,3250,0,3250,196.88,1968.8,1281.2,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8408,5,20079,2019-07-08,Mindoro,HISTARIL 1mg/50mg/5ml SYR,100,40,4000,0,4000,24.47,2447,1553,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8409,5,20080,2019-07-05,Admin,MERAZOL 40MG,0.5,2500,1250,625,625,260,130,495,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8410,5,20080,2019-07-05,Admin,EUROXONE 1g,6,380,2280,1140,1140,73,438,702,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8411,5,20083,2019-07-15,Admin,Bufen 200mg/ml,720,39,28080,0,28080,35,25200,2880,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8412,5,20084,2019-07-08,Admin,NITROFURANTOIN 100mg CAP,7,714.285714285,4999.9999999950005,0,4999.9999999950005,190,1330,3669.9999999950005,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8413,5,20084,2019-07-08,Admin,Isoprine 10mg,7,671.428571428,4699.999999996,0,4699.999999996,215,1505,3194.999999996,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8414,5,20084,2019-07-08,Admin,MAXXIVIT PLUS,7,857.142857142,5999.999999994,0,5999.999999994,440,3080,2919.999999994,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8415,5,20084,2019-07-08,Admin,Xynetrix Chewable Tablet,7,678.571428571,4749.999999997,0,4749.999999997,375,2625,2124.9999999969996,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8416,5,20084,2019-07-08,Admin,FERGLOBIN 250mg,7,517.857142857,3624.999999999,0,3624.999999999,215,1505,2119.999999999,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8417,5,20085,2019-07-08,Admin,GLOVES MEDIUM POWDERED,2,390,780,0,780,,,780,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8418,5,20086,2019-07-08,Admin,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,2,1708,3416,1024.8,2391.2,244,488,1903.1999999999998,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8419,5,20086,2019-07-08,Admin,VONWELT TRANEXAMIC ACID,2,2100,4200,1260,2940,320,640,2300,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8420,5,20086,2019-07-08,Admin,CEPROTRON 500mg,2,1750,3500,1050,2450,500,1000,1450,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8421,5,20086,2019-07-08,Admin,Dopathyl 250mg,2,1970,3940,1182,2758,520,1040,1718,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8422,5,20086,2019-07-08,Admin,ERGON 125mcg,2,1000,2000,600,1400,90.66600000000001,181.33200000000002,1218.668,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8423,5,20087,2019-07-11,Admin,AFENAX 100MG,30,680,20400,0,20400,595,17850,2550,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8424,5,20087,2019-07-11,Admin,DOPAMET 250MG TAB,20,230,4600,0,4600,201.5,4030,570,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8425,5,20088,2019-07-16,Admin,Isoprine 10mg,7,671.428571428,4699.999999996,0,4699.999999996,215,1505,3194.999999996,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8426,5,20088,2019-07-16,Admin,Philclox 500mg,7,1071.42857142,7499.999999940001,0,7499.999999940001,187.5,1312.5,6187.499999940001,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8427,5,20088,2019-07-16,Admin,Vonwelt  Ascorbic Acid (Generics) 500mg,7,135.714285714,949.999999998,0,949.999999998,59,413,536.999999998,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8428,5,20088,2019-07-16,Admin,MAXXIVIT PLUS,7,857.14285,5999.999949999999,0,5999.999949999999,440,3080,2919.9999499999994,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8429,5,20088,2019-07-16,Admin,Xynetrix Chewable Tablet,7,678.571428571,4749.999999997,0,4749.999999997,375,2625,2124.9999999969996,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8430,5,20089,2019-07-17,Admin,FLACOXTO 200mg,2,315,630,0,630,218,436,194,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8431,5,20089,2019-07-17,Admin,MULTIMEEDS,1,117,117,0,117,78,78,39,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8432,5,20089,2019-07-17,Admin,Multicaps,0.8,106,84.80000000000001,0,84.80000000000001,65,52,32.80000000000001,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8433,5,20089,2019-07-17,Admin,NEBULIZER KIT (Adult ) 10cc - SURGITECH,5,90,450,0,450,30,150,300,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8434,5,20089,2019-07-17,Admin,Face Mask Earloop,2,75,150,0,150,45,90,60,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8435,5,20089,2019-07-17,Admin,GLOVES MEDIUM POWDERED,2,225,450,0,450,,,450,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8436,5,20089,2019-07-17,Admin,REVITAPLEX TAB,1.6,144,230.4,0,230.4,105,168,62.400000000000006,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8437,5,20089,2019-07-17,Admin,Multiplex,0.8,90,72,0,72,60,48,24,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8438,5,20090,2019-07-17,Admin,FORMET 500mg,2.4,107,256.8,0,256.8,74,177.6,79.20000000000002,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8439,5,20090,2019-07-17,Admin,LOZAK 100MG TAB,0.8,817.5,654,0,654,4.95,3.9600000000000004,650.04,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8440,5,20090,2019-07-17,Admin,HARVIMIDE 2mg,2,115.5,231,0,231,38.5,77,154,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8441,5,20091,2019-07-25,Admin,CO-AMOXICARE 500MG/125MG TAB,0.66667,326.97,217.9810899,0,217.9810899,121.82714285714285,81.21850132857142,136.76258857142858,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8442,5,20092,2019-07-23,Admin,FEBSAN,1,155,155,0,155,145,145,10,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8443,5,20093,2019-07-22,Admin,MAXXIVIT PLUS,7,857.142857142,5999.999999994,0,5999.999999994,440,3080,2919.999999994,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8444,5,20093,2019-07-22,Admin,Xynetrix Chewable Tablet,7,678.571428571,4749.999999997,0,4749.999999997,375,2625,2124.9999999969996,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8445,5,20093,2019-07-22,Admin,FERGLOBIN 250mg,7,517.857142857,3624.999999999,0,3624.999999999,215,1505,2119.999999999,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8446,5,20093,2019-07-22,Admin,Folacid 5MG,7,464.285714285,3249.999999995,0,3249.999999995,196.88,1378.1599999999999,1871.8399999950002,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8447,5,20093,2019-07-22,Admin,MULTI GROW OB PLUS,7,803.571428571,5624.999999997,0,5624.999999997,450,3150,2474.9999999969996,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8448,5,20093,2019-07-22,Admin,Isoprine 10mg,7,671.428571428,4699.999999996,0,4699.999999996,215,1505,3194.999999996,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8449,5,20094,2019-07-22,Admin,NERVAPLEX 500mg,3,1708,5124,1537.2,3586.8,615,1845,1741.8000000000002,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8450,5,20095,2019-07-22,Admin,Hyclens 0.2% Wound Spray 60ml,20,229.32,4586.4,0,4586.4,128.796,2575.92,2010.4799999999996,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8451,5,20096,2019-07-23,Admin,Hyclens 0.2% Wound Spray 60ml,2,229.32,458.64,0,458.64,128.796,257.592,201.048,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8452,5,20098,2019-07-23,Admin,ALAMIN 500ml,2,525,1050,0,1050,350,700,350,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8453,5,20098,2019-07-23,Admin,MERAZOL 40MG,0.6,390,234,0,234,260,156,78,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8454,5,20098,2019-07-23,Admin,PIPTASEA 4.5G/500V,5,218.4,1092,0,1092,132.3,661.5,430.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8455,5,20098,2019-07-23,Admin,STERILE WATER 50ml Parenteral,4,9.75,39,0,39,27.5,110,-71,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8456,5,20099,2019-07-23,Admin,ALAMIN 500ml,2,525,1050,0,1050,350,700,350,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8457,5,20099,2019-07-23,Admin,MERAZOL 40MG,0.1,390,39,0,39,260,26,13,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8458,5,20099,2019-07-23,Admin,FACE MASK NONE WOVE  EARLOOP OF 3 PLY BLUE -SURGITECH,1,75,75,0,75,45,45,30,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8459,5,20099,2019-07-23,Admin,PHYTOMEN 10mg/ml,0.2,285,57,0,57,190,38,19,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8460,5,20099,2019-07-23,Admin,NATRASOL 100mg,1,379.26,379.26,0,379.26,220,220,159.26,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8461,5,20099,2019-07-23,Admin,CEFZIME 750mg,0.3,1125,337.5,0,337.5,765,229.5,108,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8462,5,20100,2019-07-23,Hospital,BUPIRIGHT 1's VIALS,10,3100,31000,0,31000,184,1840,29160,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8463,5,20101,2019-06-18,Laguna,MAXIFER 20mg/ml,8,2450,19600,0,19600,951.382,7611.056,11988.944,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8464,5,20102,2019-06-20,Laguna,CEFOPTI 750mg,6,1560,9360,0,9360,155,930,8430,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8465,5,20102,2019-06-20,Laguna,SALRESP,3,1330,3990,0,3990,475,1425,2565,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8466,5,20102,2019-06-20,Laguna,KETROM 30mg/ml,20,500,10000,0,10000,80,1600,8400,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8467,5,20102,2019-06-20,Laguna,CLOMEP 75MG TAB,1,3300,3300,0,3300,112,112,3188,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8468,5,20102,2019-06-20,Laguna,FLUCYSTEINE 200mg,3,600,1800,0,1800,90,270,1530,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8469,5,20102,2019-06-20,Laguna,CEFZOX 1G VIAL W/ DILUENT,80,264,21120,0,21120,21,1680,19440,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8470,5,20102,2019-06-20,Laguna,SORBANCE-5mg,1,390,390,0,390,95,95,295,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8471,5,20102,2019-06-20,Laguna,SAPHIXIME 200mg,3,2640,7920,0,7920,130,390,7530,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8472,5,20102,2019-06-20,Laguna,AZICARE 500MG TAB,3,2820,8460,0,8460,350,1050,7410,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8473,5,20103,2019-06-21,Laguna,CARDOWIN 1MG,10,1380,13800,0,13800,265,2650,11150,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8474,5,20103,2019-06-21,Laguna,DULAX 3.35mg,15,320,4800,0,4800,98,1470,3330,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8475,5,20103,2019-06-21,Laguna,PARASAPH 500mg,1,300,300,0,300,39,39,261,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8476,5,20103,2019-06-21,Laguna,CEVIT 500mg,1,300,300,0,300,0,0,300,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8477,5,20103,2019-06-21,Laguna,VITACORE 100mg,2,1200,2400,0,2400,200,400,2000,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8478,5,20103,2019-06-21,Laguna,CEFZOX 1G VIAL W/ DILUENT,20,264,5280,0,5280,21,420,4860,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8479,5,20103,2019-06-21,Laguna,FEVERCARE 300mg/2ML,4,350,1400,0,1400,48,192,1208,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8480,5,20103,2019-06-21,Laguna,DEXAMAX 4MG,3,740,2220,0,2220,100,300,1920,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8481,5,20103,2019-06-21,Laguna,ROST-20 20MGTAB,2,4500,9000,0,9000,650,1300,7700,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8482,5,20103,2019-06-21,Laguna,Omraz 40MG,30,380,11400,0,11400,51.82,1554.6,9845.4,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8483,5,20103,2019-06-21,Laguna,FUROXIDE 10mg/2ml,20,420,8400,0,8400,70,1400,7000,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8484,5,20103,2019-06-21,Laguna,Zurenix 500mg,5,490,2450,0,2450,91.5,457.5,1992.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8485,5,20104,2019-06-21,Laguna,"MICROPORE 1"" - 3M",1,408,408,0,408,380,380,28,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8486,5,20104,2019-06-21,Laguna,MACROSET - ADULT (INFUSION SET)- TUDOR,25,60,1500,0,1500,18,450,1050,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8487,5,20105,2019-06-24,Laguna,Omraz 40MG,10,255,2550,0,2550,51.82,518.2,2031.8,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8488,5,20105,2019-06-24,Laguna,EVAPROST 250mcg/ml,1,9800,9800,0,9800,3575,3575,6225,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8489,5,20105,2019-06-24,Laguna,EVAPROST 125mcg/ml,1,4800,4800,0,4800,1872,1872,2928,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8490,5,20107,2019-06-26,Laguna,ATORSAPH 20MG TAB,10,440,4400,0,4400,34.5,345,4055,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8491,5,20108,2019-06-26,Laguna,ALGESIC FORTE 325mg+400mg,32,470,15040,0,15040,232.5,7440,7600,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8492,5,20109,2019-06-28,Laguna,CLAXIC 250mg/62.5mg/5ml,10,200,2000,0,2000,154.58,1545.8000000000002,454.1999999999998,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8493,5,20109,2019-06-28,Laguna,CORSTAPH 500mg,2,1800,3600,0,3600,435,870,2730,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8494,5,20109,2019-06-28,Laguna,LACTAMOX 500mg/125mg TAB,1,2800,2800,0,2800,1173.2,1173.2,1626.8,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8495,5,20110,2019-06-24,Laguna,CEPROTRON 500mg,1,1250,1250,0,1250,500,500,750,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8496,5,20110,2019-06-24,Laguna,EUROXONE 1g,60,190,11400,0,11400,73,4380,7020,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8497,5,20111,2019-06-28,Laguna,CEPROTRON 500mg,1,1250,1250,0,1250,500,500,750,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8498,5,20111,2019-06-28,Laguna,EUROXONE 1g,40,190,7600,0,7600,73,2920,4680,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8499,5,20112,2019-06-28,Laguna,EVAPROST 250mcg/ml,1,9800,9800,0,9800,3575,3575,6225,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8500,5,20113,2019-06-28,Laguna,Brodix 2.5/2.5ml Neb,3,390,1170,0,1170,240,720,450,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8501,5,20113,2019-06-28,Laguna,CEFOPTI 750mg,10,1560,15600,0,15600,155,1550,14050,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8502,5,20113,2019-06-28,Laguna,Steril water 50ml,1,1360,1360,0,1360,,,1360,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8503,5,20113,2019-06-28,Laguna,DALAMYCIN 600mg/4ml,200,400,80000,0,80000,,,80000,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8504,5,20113,2019-06-28,Laguna,CEFZOX 1G VIAL W/ DILUENT,20,264,5280,0,5280,21,420,4860,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8505,5,20113,2019-06-28,Laguna,SALRESP,3,1330,3990,0,3990,475,1425,2565,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8506,5,20113,2019-06-28,Laguna,DOCOR 250MG VIAL,3,2600,7800,0,7800,630,1890,5910,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8507,5,20113,2019-06-28,Laguna,CORBAL 100mg,3,1200,3600,0,3600,50,150,3450,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8508,5,20113,2019-06-28,Laguna,KETROM 30mg/ml,10,500,5000,0,5000,80,800,4200,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8509,5,20114,2019-07-01,Laguna,RENIMAX 200MG/ML,5,160,800,0,800,165,825,-25,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8510,5,20114,2019-07-01,Laguna,INHIBITA 40mg,5,760,3800,0,3800,85,425,3375,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8511,5,20114,2019-07-01,Laguna,Ranirex 25mg/ml,5,450,2250,0,2250,40,200,2050,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8512,5,20114,2019-07-01,Laguna,MAXIFER 20mg/ml,3,2450,7350,0,7350,951.382,2854.1459999999997,4495.854,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8513,5,20114,2019-07-01,Laguna,ZEFXON 40mg,300,580,174000,0,174000,274.51311999999996,82353.93599999999,91646.06400000001,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8514,5,20114,2019-07-01,Laguna,SPINAL NEEDLE G.25 - TOP,1,2200,2200,0,2200,627.27,627.27,1572.73,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8515,5,20114,2019-07-01,Laguna,CEFZOX 1G VIAL W/ DILUENT,200,264,52800,0,52800,21,4200,48600,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8516,5,20114,2019-07-01,Laguna,EUROGYL 5mg/ml (500mg/100ml),80,90,7200,0,7200,23,1840,5360,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8517,5,20114,2019-07-01,Laguna,SPITONE 25MG TAB,3,840,2520,0,2520,175,525,1995,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8518,5,20114,2019-07-01,Laguna,FUROXIDE 10mg/2ml,20,420,8400,0,8400,70,1400,7000,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8519,5,20114,2019-07-01,Laguna,Steril water 50ml,3,1360,4080,0,4080,,,4080,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8520,5,20114,2019-07-01,Laguna,CEFOPTI 750mg,30,1560,46800,0,46800,155,4650,42150,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8521,5,20115,2019-07-15,Laguna,EUROXONE 1g,40,190,7600,0,7600,73,2920,4680,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8522,5,20115,2019-07-15,Laguna,CEPROTRON 500mg,1,1250,1250,0,1250,500,500,750,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8523,5,20116,2019-07-15,Laguna,EUROXONE 1g,50,190,9500,0,9500,73,3650,5850,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,8524,5,20116,2019-07-15,Laguna,CEPROTRON 500mg,1,1250,1250,0,1250,500,500,750,
